	freebase_ids	nominations
66602	/m/0k6xnb1	
66603	/m/07c2ll	
66604	/m/0f138k2	
66605	/m/0cd0xn	
66606	/m/0lzdrcd	
66607	/m/0f138jg	
66608	/m/02qhpcz	
66609	/m/02vrmth	
66610	/m/0lzdytt	
66611	/m/0km_j9f	
66612	/m/09k0mkm	
66613	/m/0n652w2	
66614	/m/07yf1fm	
66615	/m/0lzdyv4	
66616	/m/0j70mcv	
66617	/m/04kl0t	
66618	/m/07k5yyq	
66619	/m/0kn04qc	
66620	/m/0n652t1	
66621	/m/021_fcm	
66622	/m/0gsyc55	
66623	/m/0j76gqy	
66624	/m/0gdktkc	
66625	/m/0gsyc5d	
66626	/m/0jsn6n8	
66627	/m/0gsyyvh	
66628	/m/0f138hh	
66629	/m/0ct1nh2	
66630	/m/0gc4gxb	
66631	/m/0j76grl	
66632	/m/0gbywd4	
66633	/m/0kmzpc0	
66634	/m/05ft_1	
66635	/m/0jsnbsy	
66636	/m/0g5htwf	
66637	/m/05nbkg	
66638	/m/0f138kq	
66639	/m/0dnvtq	
66640	/m/0gtvstt	
66641	/m/0gsyc5p	
66642	/m/07vqqf6	
66643	/m/0gc57_c	
66644	/m/0gbz7jj	
66645	/m/040408	
66646	/m/0n4cs90	
66647	/m/07yf1fz	
66648	/m/03c33dp	
66649	/m/0jsn5q8	
66650	/m/09k0mh4	
66651	/m/0gdld17	
66652	/m/026v7hw	
66653	/m/0h7ntc5	
66654	/m/0gc9dy9	
66655	/m/03rt7g	
66656	/m/0lzdm17	
66657	/m/03v014	
66658	/m/0gsyyv6	
66659	/m/0j76grh	
66660	/m/0f138ln	
66661	/m/0jsn3kg	
66662	/m/0bncb6	
66663	/m/0gdky78	
66664	/m/0gdkxxt	
66665	/m/04gp55l	
66666	/m/07btw_	
66667	/m/0jwnb95	
66668	/m/0gc2dkt	
66669	/m/07vdkm	
66670	/m/0j70mbq	
66671	/m/073lvh	
66672	/m/0hgx76n	
66673	/m/0f138gc	
66674	/m/07036b	
66675	/m/0fpcbv	
66676	/m/0gc0qgp	
66677	/m/0lcnv8k	
66678	/m/0g5htvs	
66679	/m/0bl474_	
66680	/m/0j76grs	
66681	/m/0hgx6tt	
66682	/m/0gdlksq	
66683	/m/0f138j4	
66684	/m/0j76jx4	
66685	/m/05mzh67	
66686	/m/0gc0chk	
66687	/m/0hgx6qj	
66688	/m/0f138kd	
66689	/m/01p3wsp	
66690	/m/0gcl8_r	
66691	/m/04q8r54	
66692	/m/0gdmh_y	
66693	/m/09k0mjc	
66694	/m/0djzy1	
66695	/m/0f138js	
66696	/m/0j31649	
66697	/m/0gc2db6	
66698	/m/0bypbbg	
66699	/m/027bs3y	
66700	/m/076x8j9	
66701	/m/0gdlnmt	
66702	/m/0n652z6	
66703	/m/0cl4pg	
66704	/m/0gbyh2z	
66705	/m/0g5htwj	
66706	/m/0kmzc54	
66707	/m/0gcccrl	
66708	/m/09n_xh	
66709	/m/0hgx5wh	
66710	/m/0n4ct_r	
66711	/m/0f138hv	
66712	/m/0jsng8c	
66713	/m/0n4cwyz	
66714	/m/0gcb38j	
66715	/m/0gc5q8y	
66716	/m/0f138lz	
66717	/m/0j76gs4	
66718	/m/0gccchl	
66719	/m/07yf1gn	
66720	/m/0gm4xzh	
66721	/m/0f138lb	
66722	/m/09k0mjy	
66723	/m/0n4cvrg	
66724	/m/0lzdyvl	
66725	/m/0n4cwd7	
66726	/m/07yf1hb	
66727	/m/0j76grw	
66728	/m/0j_fpnc	
66729	/m/07s1xy	
66730	/m/0j76gs1	
66731	/m/0f138l0	
66732	/m/0jsncfn	
66733	/m/08fq00	
66734	/m/0clcp3	
66735	/m/07yf1dy	
66736	/m/02kkp16	
66737	/m/09_1kh	
66738	/m/0lzfkjt	
66739	/m/0gc4tsf	
66740	/m/0b99gg	
66741	/m/07yf1g9	
66742	/m/0gdkdgd	
66743	/m/0gdlgxl	
66744	/m/0c1nnbc	
66745	/m/0j3163z	
66746	/m/0g5y6w	
66747	/m/0kmy8xj	
66748	/m/0hgx5z4	
66749	/m/0gb_3vk	
66750	/m/0gsyc4z	
66751	/m/080wl9	
66752	/m/0gc1dgc	
66753	/m/0gdl7p7	
66754	/m/03cl518	
66755	/m/0bpjfp0	
66756	/m/026dwgt	
66757	/m/0bt_f6j	
66758	/m/09k0mk8	
66759	/m/0j70m9k	
66760	/m/0gc1020	
66761	/m/0g5htwb	
66762	/m/0bjc7l3	
66763	/m/0gg6yc5	
66764	/m/0gc7b4b	
66765	/m/0gsyc4r	
66766	/m/0gcxhts	
66767	/m/013t2l	
66768	/m/0gczhjv	
66769	/m/03m5ywk	
66770	/m/0c1tbt	
66771	/m/05f88cn	
66772	/m/0j76grp	
66773	/m/0j3162n	
66774	/m/07yf1f8	
66775	/m/04q3qlg	
66776	/m/0345t1	
66777	/m/0jwnb9n	
66778	/m/0b_n92_	
66779	/m/0gbwsls	
66780	/m/0g2pnt	
66781	/m/0j76gr6	
66782	/m/0kw305y	
66783	/m/0c7t7q	
66784	/m/0cbcvg	
66785	/m/0bvcb43	
66786	/m/0g5pmyb	
66787	/m/0jt9jg	
66788	/m/0gbz26k	
66789	/m/017yxq	
66790	/m/0jsnm3q	
66791	/m/0j76jsh	
66792	/m/04h81g	
66793	/m/0gln89	
66794	/m/0j76gr9	
66795	/m/0j76gr3	
66796	/m/0b6d29c	
66797	/m/0bfdl34	
66798	/m/0gcwyqw	
66799	/m/07s79ph	
66800	/m/01fs85	Grammy Award for Record of the Year,MTV Video Music Award for Video of the Year,NAACP Image Award for Outstanding Female Artist,Grammy Award for Best R&B Album,BET Award for Viewer's Choice,Soul Train Music Award for Best R&B/Soul Album, Female,Soul Train Music Award for Best R&B/Soul or Rap New Artist,MTV Video Music Award for Best R&B Video,Grammy Award for Best R&B Performance by a Duo or Group with Vocals,BET Centric Award,Soul Train Music Award for Best R&B/Soul Album, Female,Soul Train Music Award for Best R&B/Soul Single, Group, Band or Duo,Soul Train Music Award for Best R&B/Soul Single, Female,Soul Train Music Award for Best R&B/Soul Single, Female,Soul Train Music Award for Best R&B/Soul Single, Female,Grammy Award for Best Female R&B Vocal Performance,Grammy Award for Best R&B Performance by a Duo or Group with Vocals,Soul Train Music Award for Best R&B/Soul Single, Group, Band or Duo
66801	/m/080lkng	
66802	/m/05d08vx	
66803	/m/0265qtw	
66804	/m/0f135lq	
66805	/m/0gdn1m1	
66806	/m/0khn8sf	
66807	/m/0gc4t4f	
66808	/m/0gc0qlt	
66809	/m/0ll3qb1	
66810	/m/0gc00fn	
66811	/m/01wdhx	
66812	/m/0hnkpy4	
66813	/m/0ll3qc_	
66814	/m/01zn0v	
66815	/m/0hnkpj6	
66816	/m/0gcbp7b	
66817	/m/058ftww	
66818	/m/0gj403_	
66819	/m/01s4jq	
66820	/m/0gccbsm	
66821	/m/06wvg2	
66822	/m/0gdnf_h	
66823	/m/0khn8s_	
66824	/m/0bzz5x9	
66825	/m/076vjjg	
66826	/m/0gxjnd7	
66827	/m/0khn8ty	
66828	/m/0bvy947	
66829	/m/0gc4y8g	
66830	/m/0hp32wv	
66831	/m/0lyxmzp	
66832	/m/0gc1rkm	
66833	/m/0155yx	
66834	/m/0j5lc1l	
66835	/m/0gwh8fv	
66836	/m/0hnkpxy	
66837	/m/0k5fwf	
66838	/m/0j_p3k9	
66839	/m/0j_p6lc	
66840	/m/0k43_5	
66841	/m/04mn9xx	
66842	/m/0khn8w1	
66843	/m/0gwhk5n	
66844	/m/04_ctm	
66845	/m/0gcklxs	
66846	/m/0gvn8bg	
66847	/m/04y9d2m	
66848	/m/0gc0kdr	
66849	/m/0mbwt	
66850	/m/098x7	
66851	/m/0gbyrgx	
66852	/m/0bvy93t	
66853	/m/016hv6	
66854	/m/0g9j5q	
66855	/m/09g69mm	
66856	/m/026lckw	
66857	/m/0gc38bh	
66858	/m/0lyxmwm	
66859	/m/0cj3dgx	
66860	/m/0gb_g0r	
66861	/m/0gc2_vv	
66862	/m/0gbx671	
66863	/m/0bzz5xk	
66864	/m/0k81yb	
66865	/m/0hnkpym	
66866	/m/0jm3rgb	
66867	/m/05n1cw5	
66868	/m/0hnkprw	
66869	/m/0dgsm4_	
66870	/m/01qvgl	
66871	/m/0j3pp94	
66872	/m/01rwqq	
66873	/m/0g4z060	
66874	/m/0gc1rb1	
66875	/m/027p8d5	
66876	/m/0jwk6n9	
66877	/m/0jmb887	
66878	/m/02r0071	
66879	/m/078784	
66880	/m/0bwb5t4	
66881	/m/0bzz5wx	
66882	/m/02qm08d	
66883	/m/0gclzb_	
66884	/m/052_ykw	
66885	/m/02z8ycx	
66886	/m/0bq9v_c	
66887	/m/0cj3ddw	
66888	/m/0jwk6lg	
66889	/m/0gbwnt3	
66890	/m/0jy18m	
66891	/m/08m_j4	
66892	/m/0k2j7c	
66893	/m/064k4p2	
66894	/m/0gcchp8	
66895	/m/07q9mwx	
66896	/m/0j5lc02	
66897	/m/0jm4y36	
66898	/m/06x0q7	
66899	/m/043mvr9	
66900	/m/06w75m1	
66901	/m/0gcc959	
66902	/m/0bzz5xt	
66903	/m/0gdklrx	
66904	/m/05d08v4	
66905	/m/0gc4cy9	
66906	/m/0d28sqm	
66907	/m/0gbx45l	
66908	/m/0bvy940	
66909	/m/0hnkpyd	
66910	/m/0jwk6kz	
66911	/m/0ggbx65	
66912	/m/0c6kt9	
66913	/m/0c048gn	
66914	/m/0gcfxsb	
66915	/m/0bvy94x	
66916	/m/0k830n	
66917	/m/0khn8vh	
66918	/m/0bschsh	
66919	/m/0bvy93l	
66920	/m/06zk951	
66921	/m/0lyxmz1	
66922	/m/0jxl9c	
66923	/m/0n4jnp1	
66924	/m/0gc1238	
66925	/m/0cm4r2n	
66926	/m/0lyxmx7	
66927	/m/0jm7mj9	
66928	/m/0jwk6nz	
66929	/m/03gr9h3	
66930	/m/0gc2v03	
66931	/m/0lyxmyg	
66932	/m/0j5lcn8	
66933	/m/025sfj	
66934	/m/0jwk6m9	
66935	/m/0bv68h6	
66936	/m/0j_p6_n	
66937	/m/0khn7bl	
66938	/m/0bkf4	
66939	/m/0fj1p2	
66940	/m/0ggbwd9	
66941	/m/0gcc0_t	
66942	/m/0jwk6mz	
66943	/m/06czzs	
66944	/m/05d08w2	
66945	/m/03byv39	
66946	/m/0gbyzvb	
66947	/m/0n4qkg2	
66948	/m/03xn5y	
66949	/m/0jwk6lt	
66950	/m/0bvy93c	
66951	/m/0hnkps2	
66952	/m/07z6q5	
66953	/m/0gc0c9p	
66954	/m/0gdlw59	
66955	/m/0bypbxk	
66956	/m/0bvy94p	
66957	/m/0n4jtcc	
66958	/m/0j5lc0n	
66959	/m/0gxg66x	
66960	/m/0gdnl69	
66961	/m/0crfyr4	
66962	/m/0gkcm3n	
66963	/m/0j5lcw7	
66964	/m/0bvy94g	
66965	/m/0n4qkg9	
66966	/m/0654r4	
66967	/m/05246ym	
66968	/m/0cj7cc3	
66969	/m/09vbr22	
66970	/m/0bzz5y0	
66971	/m/0j76gs7	
66972	/m/0jtj0d	
66973	/m/06tcxn	
66974	/m/0h0_83h	
66975	/m/0jvt9f3	
66976	/m/0hzzzpw	
66977	/m/05k9hs1	
66978	/m/0jmcmsb	
66979	/m/047qvpj	
66980	/m/0gbxzxj	
66981	/m/0gbwpb9	
66982	/m/0j76gsb	
66983	/m/0n4qkfw	
66984	/m/08q7f4	
66985	/m/03f18lg	
66986	/m/02w3cl	
66987	/m/0gcb_fh	
66988	/m/0jwk6kg	
66989	/m/07nx5rg	
66990	/m/0fq1wph	
66991	/m/05d08t9	
66992	/m/0hnkprn	
66993	/m/0jmd3bv	
66994	/m/0lyxmxw	
66995	/m/0gc234t	
66996	/m/04gmdg0	
66997	/m/047p3v2	
66998	/m/0bvy953	
66999	/m/01m1cj2	
67000	/m/0b75n2w	German Film Award for Best Screenplay,German Film Award for Best Screenplay,European Film Award for Best Screenwriter
67001	/m/03kbsw	Academy Award for Best Writing, Adapted Screenplay
67002	/m/0b9l3x	Academy Award for Best Cinematography,Academy Award for Best Cinematography
67003	/m/0c3dx6g	
67004	/m/0c0lpcg	
67005	/m/0hz7kzv	
67006	/m/0gbycvq	
67007	/m/0gc08qy	
67008	/m/0bvb0l1	
67009	/m/0gc4nsr	
67010	/m/0bvqjyd	
67011	/m/0hbj_1r	
67012	/m/0268rtr	
67013	/m/0ch2g92	
67014	/m/03h1b6x	
67015	/m/0gbr2__	
67016	/m/05x28b	
67017	/m/0j8wcz2	
67018	/m/0hj01qp	
67019	/m/0gdlmq4	
67020	/m/0gc2786	
67021	/m/0gc0mhk	
67022	/m/0hbj_22	
67023	/m/0gzmk48	
67024	/m/0cqgjk	
67025	/m/0gbvtdy	
67026	/m/0gc3bbm	
67027	/m/0d28tkm	
67028	/m/07r9g20	
67029	/m/0gbzkzj	
67030	/m/047smcs	
67031	/m/0kr_gb	
67032	/m/01w0n7l	
67033	/m/0jyd_rb	
67034	/m/0974m7	
67035	/m/0gcbg7_	
67036	/m/017_65	
67037	/m/0k3yh6	
67038	/m/0bbw88h	
67039	/m/0bz6w81	
67040	/m/01w185_	
67041	/m/0gcvlt2	
67042	/m/0bdt2lv	
67043	/m/0gcvlvl	
67044	/m/04_0wcj	
67045	/m/0gm1j2f	
67046	/m/0f840x	
67047	/m/0jyd_xy	
67048	/m/0bwh_1y	
67049	/m/0bff568	
67050	/m/03d029z	
67051	/m/0gc5wf7	
67052	/m/01w3ffx	
67053	/m/0gcl207	
67054	/m/0h8b46k	
67055	/m/0gbxy1b	
67056	/m/0gcvlvh	
67057	/m/0gcl8mw	
67058	/m/0jwjcpb	
67059	/m/0gcvlv6	
67060	/m/04sd6h	
67061	/m/03c0k	
67062	/m/01wj46h	
67063	/m/0283jrm	
67064	/m/0gbwprl	
67065	/m/0gb_nf_	
67066	/m/0bqzk6p	
67067	/m/053hkl	
67068	/m/0bdtcjg	
67069	/m/0gc72p8	
67070	/m/0gzmk53	
67071	/m/0gzmqdf	
67072	/m/07p6ps	
67073	/m/0gc909v	
67074	/m/0j4zjkx	
67075	/m/0lp1k11	
67076	/m/0bvb32x	
67077	/m/0gb_y0f	
67078	/m/0jyf3p9	
67079	/m/0gcvlvp	
67080	/m/0k1tpw	
67081	/m/0bvqfw3	
67082	/m/05ccmjv	
67083	/m/0gdlbwm	
67084	/m/09gvym	
67085	/m/07zt3__	
67086	/m/0gm0_sc	
67087	/m/074pnd	
67088	/m/0h5slnq	
67089	/m/0gc7wx1	
67090	/m/0btx0sd	
67091	/m/0btx0v6	
67092	/m/0c03wss	
67093	/m/0k0mhq	
67094	/m/07bdmj	
67095	/m/0bvb0k9	
67096	/m/0bz6w9v	
67097	/m/0jyf0mv	
67098	/m/095b3y	
67099	/m/05pyd0	
67100	/m/0gbxtkw	
67101	/m/0btgr4g	
67102	/m/0gbybxf	
67103	/m/0j4zjlh	
67104	/m/0gc4p19	
67105	/m/09dygkf	
67106	/m/0gbxv36	
67107	/m/0gcvlv9	
67108	/m/0gg7__g	
67109	/m/0gc53my	
67110	/m/03hpd0d	
67111	/m/0h5p2t2	
67112	/m/0n4dp79	
67113	/m/0hj01p_	
67114	/m/0n8hx31	
67115	/m/0cmzns	
67116	/m/0d7vz4	
67117	/m/0bqskyk	
67118	/m/0j_0wj	
67119	/m/06lv77	
67120	/m/04xwlw7	
67121	/m/0bfm5qb	
67122	/m/03q5ph	
67123	/m/0lp1k1_	
67124	/m/0h1r2x	
67125	/m/0k1tq2	
67126	/m/0bz6w8r	
67127	/m/0gj3_fy	
67128	/m/0bz6w99	
67129	/m/0jvp9xj	
67130	/m/05v7b6y	
67131	/m/0bpjh0s	
67132	/m/0gbxkck	
67133	/m/0gdn788	
67134	/m/0gc89cg	
67135	/m/0hj01qh	
67136	/m/0gbyr1m	
67137	/m/09tqc_3	
67138	/m/0b10cm	
67139	/m/01wztz9	
67140	/m/0h5slpk	
67141	/m/0bvb0jw	
67142	/m/0g5nb44	
67143	/m/0gcbt5c	
67144	/m/01qd2kw	
67145	/m/0j_fdl	
67146	/m/0bdt2kt	
67147	/m/0h3xsnc	
67148	/m/07qcd7	
67149	/m/06lszyv	
67150	/m/07q529	
67151	/m/0gcvlv0	
67152	/m/0gcvlvs	
67153	/m/0279rt4	
67154	/m/0m04366	
67155	/m/0gc240p	
67156	/m/0j_fds	
67157	/m/06znpsn	
67158	/m/0gbz672	
67159	/m/0gc3xml	
67160	/m/0h5szgy	
67161	/m/0jyf0s2	
67162	/m/0gc07c0	
67163	/m/0gclffj	
67164	/m/0hj01q5	
67165	/m/0g9cklv	
67166	/m/02qmrb9	
67167	/m/0jyf36s	
67168	/m/026fvbt	
67169	/m/0gbzyf_	
67170	/m/0h5slq7	
67171	/m/05zmxpy	
67172	/m/0hj01pt	
67173	/m/0gbxkpm	
67174	/m/0hj01pg	
67175	/m/0gc5d4h	
67176	/m/0gcyc1w	
67177	/m/04v7f0	
67178	/m/03xfbt	
67179	/m/0gdl345	
67180	/m/0h5slp6	
67181	/m/08d9ff7	
67182	/m/0gc3zyp	
67183	/m/0h3nxlm	
67184	/m/0n8hx03	
67185	/m/02pyht_	
67186	/m/02rd2kj	
67187	/m/0k0mhy	
67188	/m/01r7_jv	
67189	/m/02nwy34	
67190	/m/0lfftkr	
67191	/m/04jh1nx	
67192	/m/0b_yrfh	
67193	/m/0bdtb3c	
67194	/m/0gcbq1l	
67195	/m/0k3yhd	
67196	/m/0gbz2_9	
67197	/m/07pfcc	
67198	/m/0ldckpw	
67199	/m/0gm2608	
67200	/m/0fjmbk	Tony Award for Best Featured Actor in a Play,Academy Award for Best Actor,Golden Globe Award for Best Actor – Miniseries or Television Film
67201	/m/02vl82v	Goya Award for Best Actor,Gaudí Award for Best Actor in a Leading Role,Premio Feroz for Best Main Actor,Medal of the Circle of Cinematographic Writers for the best actor,Forqué Awards for Best Lead Actor
67202	/m/0gc91_4	
67203	/m/09sz106	
67204	/m/0gm5y8q	
67205	/m/0bs7wg_	
67206	/m/05y28h	
67207	/m/0gc9g_q	
67208	/m/0h3m2n	
67209	/m/0cm22vj	
67210	/m/0g8pn4t	
67211	/m/0k4w7l	
67212	/m/02l57v	
67213	/m/0d28w0t	
67214	/m/0gdjbxp	
67215	/m/0gc78vp	
67216	/m/0gcjwwf	
67217	/m/0frq42	
67218	/m/0d28m23	
67219	/m/0b_n8l9	
67220	/m/04gsv7v	
67221	/m/07z79z	
67222	/m/02765n1	
67223	/m/09sz0z_	
67224	/m/0gcxd6d	
67225	/m/0hzqj5v	
67226	/m/0gbxt7x	
67227	/m/05ztg_v	
67228	/m/0gcj9ch	
67229	/m/0j7zbld	
67230	/m/0gc3hc7	
67231	/m/0bhlqh7	
67232	/m/0d28m2v	
67233	/m/01vl_b2	
67234	/m/0gcmld8	
67235	/m/0jtyh3	
67236	/m/0d28w10	
67237	/m/0jwgg_	
67238	/m/02qy2ql	
67239	/m/0gdkv4b	
67240	/m/0g9db3c	
67241	/m/04gjcry	
67242	/m/0bbx7yv	
67243	/m/0gglj30	
67244	/m/0jys7z7	
67245	/m/06452nk	
67246	/m/0bgbxwm	
67247	/m/0j7zbnw	
67248	/m/0g5tlct	
67249	/m/0bp7p3	
67250	/m/07h2g2	
67251	/m/0gc1yvt	
67252	/m/051zw4w	
67253	/m/0gc28x_	
67254	/m/0gdkx4c	
67255	/m/0j7zcgw	
67256	/m/04gnjx8	
67257	/m/0j_jh80	
67258	/m/0gc8nn7	
67259	/m/03cz1xn	
67260	/m/0gcy5rd	
67261	/m/0gcm8tt	
67262	/m/0h27cv	
67263	/m/0hnvjp5	
67264	/m/025y3y2	
67265	/m/0gc4tdb	
67266	/m/0d28m2f	
67267	/m/0d28w1k	
67268	/m/0gbw_9t	
67269	/m/01y94t	
67270	/m/02_z3j	
67271	/m/0gdm5n7	
67272	/m/0gd4twg	
67273	/m/0bwvklx	
67274	/m/0gc9cm2	
67275	/m/0gcz8c3	
67276	/m/0gczg5z	
67277	/m/0jys812	
67278	/m/0gbzmgj	
67279	/m/07rhky	
67280	/m/0j7zbmv	
67281	/m/0gdl5y7	
67282	/m/0hnth_6	
67283	/m/0dgqqgw	
67284	/m/05f43bx	
67285	/m/0bbxb8m	
67286	/m/0bqshnv	
67287	/m/0bhlqgp	
67288	/m/0gcz69q	
67289	/m/0j0z0b3	
67290	/m/01l_1g7	
67291	/m/0g6fgl5	
67292	/m/0g5tl0d	
67293	/m/0hnth_k	
67294	/m/0823rp	
67295	/m/0gc7xsz	
67296	/m/047v07t	
67297	/m/0ghhq9z	
67298	/m/05p5ldp	
67299	/m/03czp5m	
67300	/m/09sz0_l	
67301	/m/0bwvkks	
67302	/m/0lrfyyp	
67303	/m/0gm5y92	
67304	/m/0gc4rzj	
67305	/m/09jx5td	
67306	/m/060jhyg	
67307	/m/07g14pb	
67308	/m/0fcqtk	
67309	/m/0k1jvb	
67310	/m/0gc7m12	
67311	/m/0jwghl	
67312	/m/0gkjwm_	
67313	/m/0gdk1k0	
67314	/m/0gc5793	
67315	/m/0bwvkl4	
67316	/m/0gbzm78	
67317	/m/01vpfdb	
67318	/m/0jys7zt	
67319	/m/04p6jwv	
67320	/m/05ssw7	
67321	/m/0kcr6n9	
67322	/m/0gcxhrb	
67323	/m/052_s57	
67324	/m/07hc02	
67325	/m/0bwvkkz	
67326	/m/0hntj01	
67327	/m/0bwvklc	
67328	/m/027l227	
67329	/m/0c3y39c	
67330	/m/0hntj0k	
67331	/m/0cgfjd_	
67332	/m/0gm5y9j	
67333	/m/0gdk3h5	
67334	/m/0gbyg_8	
67335	/m/0gc3rqk	
67336	/m/0gbyn8c	
67337	/m/02z8jbw	
67338	/m/0gb_97z	
67339	/m/07tlq9s	
67340	/m/0gm5y99	
67341	/m/05bsg1n	
67342	/m/0bqsjqh	
67343	/m/0gc6jvy	
67344	/m/0gkjwmd	
67345	/m/0mvrpj6	
67346	/m/04mnkfn	
67347	/m/0kf9z75	
67348	/m/09sz127	
67349	/m/0gb_59k	
67350	/m/05my5h3	
67351	/m/0kf9z7d	
67352	/m/0lrfyzl	
67353	/m/0jtyh9	
67354	/m/0gc6vnq	
67355	/m/0gkjwpc	
67356	/m/0gc5kft	
67357	/m/0j_mzy0	
67358	/m/0gc8pks	
67359	/m/0d28w1v	
67360	/m/0kf9z6z	
67361	/m/03mc91r	
67362	/m/08_501	
67363	/m/0d28w22	
67364	/m/0blmkl	
67365	/m/02rjlpm	
67366	/m/02qy44f	
67367	/m/04kr5k	
67368	/m/09s5bs	
67369	/m/0gc6pgk	
67370	/m/0gm5y83	
67371	/m/0gc3hcy	
67372	/m/0gcb706	
67373	/m/0gdk0np	
67374	/m/0gc74zh	
67375	/m/0gkjwns	
67376	/m/09f8hc	
67377	/m/05nyjr9	
67378	/m/0gbybzn	
67379	/m/0gc999z	
67380	/m/0lrfy_v	
67381	/m/0ck0qw0	
67382	/m/039bjk	
67383	/m/0gdm2jd	
67384	/m/0gc46jx	
67385	/m/01cwhp	
67386	/m/0m1z444	
67387	/m/0gc0k8y	
67388	/m/0gdkvzw	
67389	/m/0gdm0bb	
67390	/m/0d28m4p	
67391	/m/0gbyw8c	
67392	/m/0c__1r	
67393	/m/0gc6w74	
67394	/m/0jwyyl	
67395	/m/0bwvklp	
67396	/m/04l199	
67397	/m/03c6r7n	
67398	/m/09sz0zd	
67399	/m/0809ylj	
67400	/m/04lh1cs	César Award for Best Director,César Award for Best Director,César Award for Best Film,César Award for Best Film,César Award for Best Writing,David di Donatello for Best Foreign Director
67401	/m/0b09kc	Bavarian TV Awards
67402	/m/073vch	Japan Academy Prize for Outstanding Performance by an Actress in a Leading Role,Japan Academy Prize for Outstanding Performance by an Actress in a Leading Role,Japan Academy Prize for Outstanding Performance by an Actress in a Leading Role
67403	/m/0n02h4m	
67404	/m/0fsc51	
67405	/m/0cbf26v	
67406	/m/0gc73dw	
67407	/m/0h6k9qb	
67408	/m/0hhkws5	
67409	/m/0gc5n1k	
67410	/m/0gcy5s6	
67411	/m/05c56cm	
67412	/m/0gc59hg	
67413	/m/0j71cd2	
67414	/m/0j7stz2	
67415	/m/0hp2lks	
67416	/m/0gb_6b5	
67417	/m/0g60z4	
67418	/m/0gcmr1p	
67419	/m/07yddj3	
67420	/m/0gx_hv	
67421	/m/0k3jp_	
67422	/m/0n5877x	
67423	/m/0h916ts	
67424	/m/04y4z2	
67425	/m/03npzdh	
67426	/m/0gbybmh	
67427	/m/0bflzck	
67428	/m/09x0jn	
67429	/m/0gbwvzd	
67430	/m/0gc8rjd	
67431	/m/07yddhm	
67432	/m/0gc5z9f	
67433	/m/0bflzcr	
67434	/m/0gcbw2z	
67435	/m/0gc49cb	
67436	/m/05gjbr	
67437	/m/0c3914	
67438	/m/0gc7t36	
67439	/m/085mm6	
67440	/m/0n02h2x	
67441	/m/0gbz920	
67442	/m/0gjdmnd	
67443	/m/02pzckv	
67444	/m/0dc_dg	
67445	/m/0hhkxfl	
67446	/m/0j7yp3_	
67447	/m/0n5_yml	
67448	/m/01wgmz_	
67449	/m/0k73rhf	
67450	/m/0k73rgb	
67451	/m/0749y9	
67452	/m/0n5_zgd	
67453	/m/0289bly	
67454	/m/0g5f5l7	
67455	/m/0gb_kvn	
67456	/m/0j7stvp	
67457	/m/0h917d6	
67458	/m/0gby7ll	
67459	/m/04tmgsk	
67460	/m/04ldyck	
67461	/m/09p_6zv	
67462	/m/01wxs7w	
67463	/m/03d60ff	
67464	/m/0j7sv0x	
67465	/m/0n5_hb7	
67466	/m/0gby388	
67467	/m/07jwjy	
67468	/m/0gcjt52	
67469	/m/0j_bd7	
67470	/m/07fhzw	
67471	/m/0n5_z0s	
67472	/m/02q89d_	
67473	/m/02qs_bs	
67474	/m/0cmd85c	
67475	/m/0285pn	
67476	/m/0gc0xj9	
67477	/m/0g9lmsk	
67478	/m/05yvc5b	
67479	/m/0b6dc82	
67480	/m/0hhkwrl	
67481	/m/0gc473c	
67482	/m/0j7stxz	
67483	/m/07tlstz	
67484	/m/0hhkwt7	
67485	/m/0gbzrgj	
67486	/m/0gc5861	
67487	/m/0n5_zb6	
67488	/m/04ns8jc	
67489	/m/0h917hl	
67490	/m/0jmw60l	
67491	/m/0gcxxx6	
67492	/m/04cx34l	
67493	/m/09wp3r	
67494	/m/0dld_5	
67495	/m/0gfgnwn	
67496	/m/0gbyydp	
67497	/m/0bggl9t	
67498	/m/0d2_zh	
67499	/m/07d0gq	
67500	/m/0k7c7h	
67501	/m/0gvmy53	
67502	/m/0b09h_	
67503	/m/0n5_ws1	
67504	/m/0gbwvnc	
67505	/m/0jwdyn_	
67506	/m/0k7c79	
67507	/m/0b_nllf	
67508	/m/07yddjg	
67509	/m/0n584wk	
67510	/m/0n5_xjv	
67511	/m/0gc4mqf	
67512	/m/0h917tk	
67513	/m/07_cg9x	
67514	/m/0gbxbhh	
67515	/m/0n584vm	
67516	/m/0jv07h	
67517	/m/0h6k9n1	
67518	/m/0n5_ych	
67519	/m/0n9g9nw	
67520	/m/0gb_3nh	
67521	/m/0gbylyd	
67522	/m/0b_n8j9	
67523	/m/04cs9yp	
67524	/m/0jzq5s	
67525	/m/0k0y8l	
67526	/m/0h6k9qx	
67527	/m/0bxbmj	
67528	/m/0341bh	
67529	/m/02831b	
67530	/m/0k1dxd	
67531	/m/0k1dxl	
67532	/m/02r9qzy	
67533	/m/05thxp	
67534	/m/0361yr	
67535	/m/0dpd2h	
67536	/m/0j_bdf	
67537	/m/0gc9wtc	
67538	/m/053mzt	
67539	/m/0hhkxdl	
67540	/m/0cjgbwm	
67541	/m/0bj64f5	
67542	/m/0gbzd85	
67543	/m/09f57q	
67544	/m/0gc59qx	
67545	/m/0h6k9ps	
67546	/m/0k2vdb	
67547	/m/02qrq5t	
