	freebase_ids	awards
42221	/m/02vxmqn	
42222	/m/0jt2_2r	
42223	/m/04mztdj	
42224	/m/027f6x0	
42225	/m/02wb0td	
42226	/m/03_pqq	
42227	/m/02qf_t4	
42228	/m/09v5hl1	
42229	/m/05712lj	
42230	/m/02m7tn	
42231	/m/0j26kpf	
42232	/m/0f14tc	
42233	/m/0gg7tzm	
42234	/m/0crf0sw	
42235	/m/0j8d_ty	
42236	/m/0hnf0b8	
42237	/m/0gmgk7w	
42238	/m/0kv96r	
42239	/m/0413613	
42240	/m/0h3d34	
42241	/m/06zrftv	
42242	/m/0275jz3	
42243	/m/0j3cn_w	
42244	/m/04j2hdx	
42245	/m/02x3nkz	
42246	/m/09s779	
42247	/m/027x6y4	
42248	/m/0bpk1g	
42249	/m/0cs0bvx	
42250	/m/0gx2swv	
42251	/m/04p7yxx	
42252	/m/0j9k6hh	
42253	/m/0jkvqcl	
42254	/m/05mvqxl	
42255	/m/0gkx9l1	
42256	/m/02q_b44	
42257	/m/03hg58j	
42258	/m/027tdtt	
42259	/m/06zlsc	
42260	/m/0c02f2z	
42261	/m/0dvrb_	
42262	/m/09v76wr	
42263	/m/0gm12gx	
42264	/m/0gg7tz8	
42265	/m/0kv30l	
42266	/m/08669	
42267	/m/054k8z	
42268	/m/026nsy6	
42269	/m/03grct2	
42270	/m/0glqp7g	
42271	/m/07kgfv6	
42272	/m/0ch1c49	
42273	/m/0g9sn45	
42274	/m/06_y6vl	
42275	/m/055bzh	
42276	/m/06w7s5c	
42277	/m/0bwhrk5	
42278	/m/01xrqsr	
42279	/m/0d7h72	
42280	/m/0cxdjh	
42281	/m/03mj47b	
42282	/m/09v7tgj	
42283	/m/0kv30z	
42284	/m/0cjx6q	
42285	/m/0dgnlbx	
42286	/m/027grlw	
42287	/m/05p50tn	
42288	/m/04m_mfl	
42289	/m/0dd8rsd	
42290	/m/07s3hsc	
42291	/m/05c1nj2	
42292	/m/03gzmdc	
42293	/m/0b76vj0	
42294	/m/05b4vp_	
42295	/m/02p_8tt	
42296	/m/04mx4jl	
42297	/m/02z5y6_	
42298	/m/09v2pvm	
42299	/m/0ccp4f	
42300	/m/076ygzt	Sundance Special Jury Prize Documentary
42301	/m/0j_40jr	Kerala Film Critics Association Awards,Kerala Film Critics Association Awards,Vanitha Film Awards
42302	/m/09d38d	National Board of Review: Top Ten Films
42303	/m/05h2vk7	
42304	/m/0b6j9m0	
42305	/m/02rsf6_	
42306	/m/0bxz3kg	
42307	/m/0127ps	
42308	/m/06zq4nc	
42309	/m/0gj9czn	
42310	/m/0gh820l	
42311	/m/0gh7_w1	
42312	/m/0b7xyj	
42313	/m/0ddct15	
42314	/m/09xytj	
42315	/m/0640h0c	
42316	/m/0gk_fj8	
42317	/m/026njbj	
42318	/m/03yktl6	
42319	/m/09ry407	
42320	/m/0cc74xq	
42321	/m/05f8ktr	
42322	/m/0gh7_wd	
42323	/m/02qlj2x	
42324	/m/06161j	
42325	/m/05mryq7	
42326	/m/05sxh_l	
42327	/m/04lffxx	
42328	/m/07rm73	
42329	/m/07fg13	
42330	/m/05h4dnv	
42331	/m/0hn8vmm	
42332	/m/0fn00d	
42333	/m/06_y9r6	
42334	/m/0j9n64q	
42335	/m/0cn_9dh	
42336	/m/02vp4zs	
42337	/m/0bbtx54	
42338	/m/0ggrjb	
42339	/m/0b6drrq	
42340	/m/05p35nj	
42341	/m/0b77w6n	
42342	/m/06_y50_	
42343	/m/0fbjkn	
42344	/m/0cnz15	
42345	/m/0b6dspt	
42346	/m/0bq8t0	
42347	/m/0gh6k5m	
42348	/m/0hgnndd	
42349	/m/04n5db3	
42350	/m/0g9ybw2	
42351	/m/03c85qz	
42352	/m/09l05g	
42353	/m/03hkw0s	
42354	/m/03cysp3	
42355	/m/0crh6n4	
42356	/m/027l0f_	
42357	/m/0ct4fc	
42358	/m/0gffvvl	
42359	/m/02vtwyn	
42360	/m/0gvr3by	
42361	/m/080jbxh	
42362	/m/0ddf207	
42363	/m/05zy694	
42364	/m/05h2y9s	
42365	/m/0gj9cz_	
42366	/m/0cqbfc	
42367	/m/03d5mwt	
42368	/m/06_y9rq	
42369	/m/0crch_3	
42370	/m/02pjmp9	
42371	/m/0bq8tr	
42372	/m/0b3w9mr	
42373	/m/09c8xy	
42374	/m/06znjsx	
42375	/m/09v7npv	
42376	/m/02x18th	
42377	/m/0fz69v	
42378	/m/079vq8	
42379	/m/02prtd3	
42380	/m/02q4q5p	
42381	/m/0cv8fbn	
42382	/m/04grv4	
42383	/m/0h_c890	
42384	/m/080l1mt	
42385	/m/03cw7xv	
42386	/m/0h6n04z	
42387	/m/03cvzdx	
42388	/m/03np358	
42389	/m/0b7477s	
42390	/m/0ds01qr	
42391	/m/02pmbv7	
42392	/m/02zm2m	
42393	/m/0gj8x0z	
42394	/m/027n55c	
42395	/m/027n55q	
42396	/m/02nwz8	
42397	/m/03cch5v	
42398	/m/06zpdm3	
42399	/m/05mwfj4	
42400	/m/01sy99	Academy Award for Best Sound Editing
42401	/m/027s39y	Nebula Award for Best Script,Academy Award for Best Animated Feature,BAFTA Award for Best Animated Film,Golden Globe Award for Best Animated Feature Film,Critics' Choice Movie Award for Best Animated Feature,Los Angeles Film Critics Association Award for Best Film,Hugo Award for Best Dramatic Presentation, Long Form,Satellite Award for Best Animated or Mixed Media Feature,Animation Kobe Theatrical Film Award,National Board of Review: Top Ten Films
42402	/m/080b9zq	Teen Choice Awards,European Film Award for Best Film
42403	/m/05c4k4m	AACTA Award for Best Film,AACTA Award for Best Adapted Screenplay,AACTA Award for Best Actress in a Leading Role
42404	/m/05mzykq	Sitges Film Festival Best Director award
42405	/m/0389gk	Sitges Film Festival Best Actress award
42406	/m/0bh7dwx	
42407	/m/02rf4yn	
42408	/m/0ch5t2m	
42409	/m/0hnb__g	
42410	/m/0d8kpx	
42411	/m/0h7r1h6	
42412	/m/082f70	
42413	/m/04q6lbm	
42414	/m/03d7xtt	
42415	/m/0bv_bq8	
42416	/m/0dnv98	
42417	/m/047t9vs	
42418	/m/05p64q6	
42419	/m/05f31_y	
42420	/m/04j1mzz	
42421	/m/0b7ydt	
42422	/m/026q1hk	
42423	/m/0bxyxd0	
42424	/m/0dc33p	
42425	/m/027bznf	
42426	/m/02rgkfq	
42427	/m/03h02gf	
42428	/m/09sc0xg	
42429	/m/06_y500	
42430	/m/04gtkp1	
42431	/m/02w5whw	
42432	/m/0kv84c	
42433	/m/02r3xq	
42434	/m/0j26w4q	
42435	/m/0ds69d0	
42436	/m/0h567pg	
42437	/m/06_y50j	
42438	/m/080kr5w	
42439	/m/06zq3rl	
42440	/m/06n1q3	
42441	/m/0cr7n8	
42442	/m/0bxjwz	
42443	/m/02rgtkz	
42444	/m/0b3wxm	
42445	/m/0j9ns7m	
42446	/m/025w85d	
42447	/m/0jkyzgk	
42448	/m/02vqjv0	
42449	/m/094ftr	
42450	/m/0dvnqk	
42451	/m/03c6bq	
42452	/m/0g3c_m	
42453	/m/0db5rm	
42454	/m/028860f	
42455	/m/0gs88n	
42456	/m/07xsfd	
42457	/m/02r7_yx	
42458	/m/03d8rcj	
42459	/m/0j62mt1	
42460	/m/045qtt	
42461	/m/02qpps1	
42462	/m/0gps_q	
42463	/m/0d012c	
42464	/m/026yy3n	
42465	/m/02r1qry	
42466	/m/09c557	
42467	/m/0cc6b85	
42468	/m/07lhgj	
42469	/m/0bm9mp9	
42470	/m/0283wnx	
42471	/m/0fq2_8h	
42472	/m/04gp88v	
42473	/m/04yff0_	
42474	/m/0bxgy8z	
42475	/m/0gx_f14	
42476	/m/06bx4h	
42477	/m/0bxz8v6	
42478	/m/0296hn	
42479	/m/0g58njw	
42480	/m/0gjc0tf	
42481	/m/09gbryy	
42482	/m/02w6zzc	
42483	/m/0g40q83	
42484	/m/0d012q	
42485	/m/0kv6rq	
42486	/m/026tg14	
42487	/m/0585sw	
42488	/m/06_y8pk	
42489	/m/06zq889	
42490	/m/069scl	
42491	/m/0j459hb	
42492	/m/03d4h04	
42493	/m/0k54q	
42494	/m/0bs6w63	
42495	/m/0kv6k5	
42496	/m/0b3nrz	
42497	/m/06_y8p4	
42498	/m/0bv6qnt	
42499	/m/0h665kc	
42500	/m/0640nd9	Asian Film Award for Best Film,Blue Dragon Film Award for Best film
42501	/m/01_0f7	Jameson People's Choice Award for Best Actor
42502	/m/029039	Academy Award for Best Makeup and Hairstyling
42503	/m/05znxx	Academy Award for Best Supporting Actor
42504	/m/05n_txz	National Film Award for Best Feature Film
42505	/m/02pyzpt	
42506	/m/02rwbbx	
42507	/m/0268z2d	
42508	/m/02r1gkc	
42509	/m/05p1dnx	
42510	/m/0h1htvm	
42511	/m/03cf99_	
42512	/m/04gl70v	
42513	/m/04cyfwp	
42514	/m/0dr681	
42515	/m/0b77vj5	
42516	/m/02vm3_h	
42517	/m/08phbq	
42518	/m/0fvbd5	
42519	/m/0g7xmq	
42520	/m/097q8s	
42521	/m/05mrjvs	
42522	/m/0c0zmr	
42523	/m/044_yl	
42524	/m/0gyvtzj	
42525	/m/04y7_24	
42526	/m/0hr256b	
42527	/m/02rm_98	
42528	/m/0gysrzc	
42529	/m/0bmd6nh	
42530	/m/0j669mt	
42531	/m/033dpb	
42532	/m/0b7k8g8	
42533	/m/0bm9dq0	
42534	/m/080csr8	
42535	/m/0bmbpwx	
42536	/m/0b6fxxy	
42537	/m/08ck02	
42538	/m/0j9krvy	
42539	/m/09h96v	
42540	/m/07xg0g	
42541	/m/0bs8rln	
42542	/m/02qgrdb	
42543	/m/027xf1k	
42544	/m/05plj	
42545	/m/04mcz1	
42546	/m/051w0sk	
42547	/m/03d0q7w	
42548	/m/04f1_k9	
42549	/m/02w4by3	
42550	/m/0gkrdfy	
42551	/m/0ccrj1	
42552	/m/0hnfb_h	
42553	/m/04jcf1c	
42554	/m/01g3gq	
42555	/m/027k0dm	
42556	/m/027t_jn	
42557	/m/04cx54j	
42558	/m/049jnr	
42559	/m/0417k4h	
42560	/m/05sy0_3	
42561	/m/0gg743q	
42562	/m/0h3lv_9	
42563	/m/0d8vt_	
42564	/m/0cmf1t5	
42565	/m/076wp4r	
42566	/m/080c6x7	
42567	/m/0d67yl	
42568	/m/0h95tvn	
42569	/m/0j64qb_	
42570	/m/080g9c1	
42571	/m/0gj8s7_	
42572	/m/0g9xtdl	
42573	/m/06_wg2s	
42574	/m/0517bs	
42575	/m/02qpl0_	
42576	/m/0b772yz	
42577	/m/0d05s0	
42578	/m/05zrk0q	
42579	/m/08ch9j	
42580	/m/0h_9j5t	
42581	/m/051wvc0	
42582	/m/0crjd53	
42583	/m/02rf8b1	
42584	/m/0h1h87r	
42585	/m/02z3p3v	
42586	/m/08zdy_	
42587	/m/0k9564c	
42588	/m/0g97q1	
42589	/m/02qt2mz	
42590	/m/03d7p0	
42591	/m/060fzm	
42592	/m/0gysflj	
42593	/m/043mfjx	
42594	/m/04_m45	
42595	/m/051wkxh	
42596	/m/07rdtw	
42597	/m/0dgsrsl	
42598	/m/0bmdgsm	
42599	/m/03hjnb9	
42600	/m/0sxns	Academy Award for Best Writing, Original Screenplay,Academy Award for Best Supporting Actor,Academy Award for Best Supporting Actress,National Board of Review: Top Ten Films
42601	/m/06hzfh	Sundance Audience Award: U.S. Dramatic,Sundance Film Festival U.S. Dramatic Grand Jury Prize Award
42602	/m/033_m2	BAFTA Award for Best Actor in a Supporting Role
42603	/m/03c70x_	Ignotus Award for Best Audiovisual Production
42604	/m/027rvvz	
42605	/m/04ljkpy	
42606	/m/03c3d57	
42607	/m/027s2g6	
42608	/m/0j2720y	
42609	/m/02859bk	
42610	/m/05pdhpb	
42611	/m/08k_5z	
42612	/m/04gmsgp	
42613	/m/0h3xps_	
42614	/m/0crsbj0	
42615	/m/08v3bw	
42616	/m/0gg5r0c	
42617	/m/06pw7k	
42618	/m/08d9fy	
42619	/m/03qkxgm	
42620	/m/04161d3	
42621	/m/05p6cfr	
42622	/m/047lndr	
42623	/m/0h3ks5	
42624	/m/06_y4nh	
42625	/m/04ljkp7	
42626	/m/0bxlb_c	
42627	/m/0kv6kl	
42628	/m/03cwn5h	
42629	/m/0dfrht	
42630	/m/03xdyj	
42631	/m/04f4lzy	
42632	/m/0bdqrgw	
42633	/m/0gxzj7n	
42634	/m/04jhxwl	
42635	/m/0g9vdyz	
42636	/m/0ch2qs7	
42637	/m/02pwc76	
42638	/m/09h5pq	
42639	/m/02q3wlz	
42640	/m/0fb92r	
42641	/m/0hwt7	
42642	/m/0882h4	
42643	/m/05p0hvx	
42644	/m/05q8v2l	
42645	/m/07k8lqj	
42646	/m/02q1mv1	
42647	/m/03cxs6z	
42648	/m/0fjv4_	
42649	/m/03d2g78	
42650	/m/027xnym	
42651	/m/016z98	
42652	/m/0gl86j	
42653	/m/02r59mp	
42654	/m/02q0sb2	
42655	/m/03x_yfl	
42656	/m/0crc414	
42657	/m/05zr368	
42658	/m/07kjm8q	
42659	/m/072ll_	
42660	/m/07kd48w	
42661	/m/05zqw60	
42662	/m/0524gd5	
42663	/m/065y1yt	
42664	/m/0cc846d	
42665	/m/02r4mhs	
42666	/m/0gwys7m	
42667	/m/0dhzxh	
42668	/m/0gg7ysq	
42669	/m/04793vb	
42670	/m/0h0kpx	
42671	/m/0640tz1	
42672	/m/0cry9v9	
42673	/m/026pbyy	
42674	/m/05mtrzr	
42675	/m/03cs9h0	
42676	/m/04cvcx9	
42677	/m/0hzr2vb	
42678	/m/0h808yp	
42679	/m/09ggk7l	
42680	/m/0gmh3kq	
42681	/m/0chkmby	
42682	/m/0hr81q2	
42683	/m/02q1h1f	
42684	/m/05p6w2h	
42685	/m/0bbt_vy	
42686	/m/021l_40	
42687	/m/03cj190	
42688	/m/05zvgkk	
42689	/m/03c70x9	
42690	/m/076w6zy	
42691	/m/016z9n	
42692	/m/06_wd4x	
42693	/m/01k866	
42694	/m/02z2k6w	
42695	/m/08tl9t	
42696	/m/02qpgz9	
42697	/m/047fxg_	
42698	/m/03wgn7h	
42699	/m/0464r_b	
42700	/m/025y2v	Academy Award for Best International Feature Film
42701	/m/0ktdb	Golden Screen Award
42702	/m/0db_nz	AACTA Award for Best Film
42703	/m/02qf6ls	Sundance Film Festival U.S. Dramatic Grand Jury Prize Award
42704	/m/07p194	Japan Media Arts Festival Animation Division Excellence Award
42705	/m/08q_7m	César Award for Best Supporting Actress
42706	/m/0bk8r0	Golden Lion,Golden Rooster Award for Best Picture,Hundred Flowers Award for Best Picture
42707	/m/021y7yw	National Board of Review: Top Ten Films
42708	/m/019c8l	
42709	/m/05p9jrf	
42710	/m/0f3yrd	
42711	/m/02rthck	
42712	/m/04q6r71	
42713	/m/04ygl1s	
42714	/m/08y8_l	
42715	/m/023vcd	
42716	/m/0c4950	
42717	/m/0288rm6	
42718	/m/03cvfgx	
42719	/m/0fqpxn	
42720	/m/052s3bq	
42721	/m/064n94_	
42722	/m/080986x	
42723	/m/03m8v7v	
42724	/m/04lh135	
42725	/m/051xysf	
42726	/m/0b5tlm	
42727	/m/03nrpn9	
42728	/m/0hgr42y	
42729	/m/0cm4q8	
42730	/m/02ptg7_	
42731	/m/03h4wds	
42732	/m/03cn0v5	
42733	/m/027b5gv	
42734	/m/02x0s44	
42735	/m/0hr1363	
42736	/m/0523vpd	
42737	/m/06_y990	
42738	/m/061nfk	
42739	/m/0k2lmn5	
42740	/m/09v2wrq	
42741	/m/0gjc7fc	
42742	/m/0jt0m9k	
42743	/m/04j29qq	
42744	/m/03lq1y	
42745	/m/02z0vpd	
42746	/m/05ztwld	
42747	/m/0gfdqrs	
42748	/m/06plw2	
42749	/m/027_9b0	
42750	/m/09gnj6d	
42751	/m/04j1264	
42752	/m/05c0cz5	
42753	/m/04f46k7	
42754	/m/0cnxsfz	
42755	/m/0hrc4gs	
42756	/m/06xftdd	
42757	/m/06_y4nw	
42758	/m/02qxcsd	
42759	/m/09tzpd	
42760	/m/04g3m2	
42761	/m/03h37rt	
42762	/m/026hh63	
42763	/m/02z4191	
42764	/m/0gh7t05	
42765	/m/0283yc6	
42766	/m/0fq39tc	
42767	/m/03c8tv7	
42768	/m/0gx10m9	
42769	/m/09v5vdk	
42770	/m/0h3xvly	
42771	/m/0cm9q5c	
42772	/m/0gtswsg	
42773	/m/0gttks0	
42774	/m/0bbx_3t	
42775	/m/04j2lfv	
42776	/m/0809z56	
42777	/m/0kvcj3	
42778	/m/02q8lz3	
42779	/m/07s7kgj	
42780	/m/04q7mgb	
42781	/m/02r_fg6	
42782	/m/026m2xk	
42783	/m/06yryck	
42784	/m/03c71zz	
42785	/m/05sd8h	
42786	/m/0ddkkl	
42787	/m/027c0gw	
42788	/m/04nlbb6	
42789	/m/0gytrdl	
42790	/m/09whhf	
42791	/m/05srxd	
42792	/m/0gh6fhr	
42793	/m/02vlc8z	
42794	/m/02q96c_	
42795	/m/065zrx6	
42796	/m/01hshs	
42797	/m/0bh9lqh	
42798	/m/0cmcgfh	
42799	/m/04165_9	
42800	/m/0gy0l_	Academy Award for Best Sound Editing,National Board of Review Award for Best Film,National Board of Review: Top Ten Films
42801	/m/0kv4km	National Board of Review: Top Ten Films
42802	/m/02n8wc	British Academy Television Award for Best Comedy,British Academy Television Award for Best Comedy Performance,British Academy Television Award for Best Male Comedy Performance
42803	/m/0160dw	
42804	/m/043n_hy	
42805	/m/05zwblp	
42806	/m/027_2z1	
42807	/m/081w9q	
42808	/m/0j45j3y	
42809	/m/0dbgjm	
42810	/m/05q7kjk	
42811	/m/03cc8_v	
42812	/m/06m8ts	
42813	/m/0kv9t5	
42814	/m/04mzyly	
42815	/m/0fdqs4	
42816	/m/0gwyn7f	
42817	/m/03g_3k4	
42818	/m/0g9ybyj	
42819	/m/0crh6sc	
42820	/m/07s8v37	
42821	/m/05synt_	
42822	/m/05q8x4w	
42823	/m/03c8sx1	
42824	/m/05nn_6	
42825	/m/027wp5b	
42826	/m/0fs619	
42827	/m/025_x17	
42828	/m/0cnyhct	
42829	/m/05zjsv5	
42830	/m/076vgkp	
42831	/m/065vlj	
42832	/m/0bhrz6	
42833	/m/0c3v5dt	
42834	/m/0j2b2pv	
42835	/m/0h7594	
42836	/m/0991w6	
42837	/m/0b6hgph	
42838	/m/0gkr_hq	
42839	/m/0641yht	
42840	/m/09rzpc	
42841	/m/0dgsh76	
42842	/m/04j19gw	
42843	/m/02w2ysq	
42844	/m/07p62k	
42845	/m/03d1wy9	
42846	/m/06nkh0	
42847	/m/0ds3zqk	
42848	/m/0fpj7r9	
42849	/m/0cp1f3d	
42850	/m/0520qr	
42851	/m/05b2rj6	
42852	/m/06r0nd	
42853	/m/03mdbf8	
42854	/m/05p3dvh	
42855	/m/0cp08dn	
42856	/m/0drfrn	
42857	/m/03cnqr9	
42858	/m/01d22f	
42859	/m/0hgp3s2	
42860	/m/0d18cd	
42861	/m/051x53g	
42862	/m/02vmq5d	
42863	/m/02qh2zf	
42864	/m/0k93w	
42865	/m/0crh6s0	
42866	/m/079f7l	
42867	/m/02741k2	
42868	/m/09g8c5y	
42869	/m/027ycdk	
42870	/m/04nm47	
42871	/m/0fy7l8	
42872	/m/0czhtx	
42873	/m/0cmb4hm	
42874	/m/03mb5_8	
42875	/m/02q_t_b	
42876	/m/03mdvrp	
42877	/m/02rx17v	
42878	/m/07k8dg4	
42879	/m/0dgng69	
42880	/m/0gx8p4	
42881	/m/0ggb9gv	
42882	/m/0bbxxfs	
42883	/m/052q0p	
42884	/m/0ddgfsk	
42885	/m/0df8mb	
42886	/m/04cvdzj	
42887	/m/0286wgx	
42888	/m/0cc5knr	
42889	/m/02q3qg3	
42890	/m/02q8bdw	
42891	/m/0b6kzj5	
42892	/m/04j9xmp	
42893	/m/03yfdx3	
42894	/m/02rmkgr	
42895	/m/0k4m8	
42896	/m/09shxf	
42897	/m/05c4vly	
42898	/m/02rx17h	
42899	/m/09cyxl	
42900	/m/02chjf	Online Film Critics Society Award for Best Foreign Language Film,Kansas City Film Critics Circle Award for Best Foreign Language Film,Bavarian Film Awards (Best Production),Southeastern Film Critics Association Award for Best Foreign Language Film
42901	/m/0ckk0d	Sundance Film Festival World Cinema Dramatic Grand Jury Prize,European Film Award for European Discovery of the Year
42902	/m/069dhz	Academy Award for Best Special Effects
42903	/m/02vt6nk	
42904	/m/0cc6dxn	
42905	/m/0c3_41b	
42906	/m/03cn758	
42907	/m/02qq3r3	
42908	/m/0dnfct	
42909	/m/0ds5rp4	
42910	/m/0jqgk	
42911	/m/02x5_90	
42912	/m/047f6v1	
42913	/m/064mbr0	
42914	/m/0fs00_	
42915	/m/04jq3kx	
42916	/m/027ynpf	
42917	/m/09_hyn	
42918	/m/07gns9	
42919	/m/0crbtv5	
42920	/m/051_1rn	
42921	/m/0cj9k7	
42922	/m/0k2rj	
42923	/m/07fhkg	
42924	/m/0c824q	
42925	/m/0h567p2	
42926	/m/0b72gpy	
42927	/m/03clbc5	
42928	/m/0fq0s3h	
42929	/m/02qq3rt	
42930	/m/053rt0	
42931	/m/0c41rzc	
42932	/m/0fwdzd	
42933	/m/0glq641	
42934	/m/04lj_3w	
42935	/m/02wjf2	
42936	/m/0h53sf4	
42937	/m/047sv72	
42938	/m/0263bdr	
42939	/m/033dk0	
42940	/m/03cgg50	
42941	/m/066vdk	
42942	/m/06hq1p	
42943	/m/047ng4x	
42944	/m/0h1h0zv	
42945	/m/02qz8__	
42946	/m/07s9st9	
42947	/m/0chkm_0	
42948	/m/0b__p0p	
42949	/m/0bv9hq	
42950	/m/02_s18	
42951	/m/0h6x5d	
42952	/m/03m5d_1	
42953	/m/09g8zzb	
42954	/m/0h530yk	
42955	/m/0j632jy	
42956	/m/05q5jq4	
42957	/m/08s5t9	
42958	/m/076y8c1	
42959	/m/0h63b27	
42960	/m/02r81t4	
42961	/m/080b9_3	
42962	/m/04my07x	
42963	/m/02wvyjy	
42964	/m/02x6yvp	
42965	/m/0ch28b8	
42966	/m/09v9k79	
42967	/m/0hnbd28	
42968	/m/0gx1cps	
42969	/m/03ckvw9	
42970	/m/03cmwv0	
42971	/m/0kv2h1	
42972	/m/0ch11sj	
42973	/m/05mmgd	
42974	/m/0b6pwrz	
42975	/m/03c47pf	
42976	/m/02rmrl7	
42977	/m/06w4vj_	
42978	/m/07s9s87	
42979	/m/01d22s	
42980	/m/080bh0r	
42981	/m/0kv1mc	
42982	/m/0b73tkn	
42983	/m/0b752_g	
42984	/m/0fx7rm	
42985	/m/0hhq6dj	
42986	/m/0gywd4j	
42987	/m/05p9x4t	
42988	/m/07k6q1w	
42989	/m/0h65t8z	
42990	/m/027bvlr	
42991	/m/0bmdg7v	
42992	/m/0d31wq	
42993	/m/02vkjzb	
42994	/m/02p6c9c	
42995	/m/02rm5d2	
42996	/m/055xyk8	
42997	/m/0gmffdk	
42998	/m/0cny6ht	
42999	/m/02qq3rg	
43000	/m/07pfx4	Academy Award for Best International Feature Film
43001	/m/0h03fhx	Academy Award for Best Picture,Academy Award for Best Writing, Adapted Screenplay,BAFTA Award for Best Film,Academy Award for Best Film Editing,Dorian Award for Film of the Year,César Award for Best Foreign Film,National Board of Review: Top Ten Films
43002	/m/05_hv5	Academy Award for Best Story
43003	/m/0463p76	Academy Award for Best Live Action Short Film
43004	/m/05q_dw	Waldo Salt Screenwriting Award,Sundance U.S. Directing Award: Dramatic
43005	/m/0gttw8n	Producers Guild Stanley Kramer Award
43006	/m/04ycwrv	
43007	/m/09db8r	
43008	/m/0cnzzhw	
43009	/m/07k80tb	
43010	/m/0k0slzx	
43011	/m/04gtnl1	
43012	/m/06_ycg6	
43013	/m/0gd0g4g	
43014	/m/0gh87sn	
43015	/m/0bbtv6y	
43016	/m/02p8gn	
43017	/m/0dd971m	
43018	/m/04j02x9	
43019	/m/08y5tb	
43020	/m/0652l8	
43021	/m/0521h24	
43022	/m/0crxxzw	
43023	/m/03cx6lb	
43024	/m/04lhqgw	
43025	/m/02qq2pf	
43026	/m/0g9_3qw	
43027	/m/0320gs	
43028	/m/02vlqqh	
43029	/m/0j9l1ls	
43030	/m/0bfx8h	
43031	/m/03d1_01	
43032	/m/0b_rg0	
43033	/m/0hr530g	
43034	/m/03d2fzp	
43035	/m/03gvzt4	
43036	/m/0gx2chl	
43037	/m/0777s1	
43038	/m/076zxk7	
43039	/m/0h533yc	
43040	/m/0gh7cln	
43041	/m/07lr94	
43042	/m/0h_dkb8	
43043	/m/0284ldb	
43044	/m/057pcxj	
43045	/m/04w325	
43046	/m/093l8p	
43047	/m/0kv3ff	
43048	/m/09g78xy	
43049	/m/02qq2p2	
43050	/m/03gvzth	
43051	/m/02qq2ps	
43052	/m/04gq9k9	
43053	/m/04qbgd4	
43054	/m/0gg6wz7	
43055	/m/058l145	
43056	/m/0cm8gyn	
43057	/m/0gg58lj	
43058	/m/01z1hs	
43059	/m/0gpknt	
43060	/m/02wxh66	
43061	/m/0bwm71l	
43062	/m/06mbc4	
43063	/m/02pvpcr	
43064	/m/0fr7l1	
43065	/m/0b981k	
43066	/m/02pq49y	
43067	/m/0gg9phc	
43068	/m/0fylhf	
43069	/m/05dj6d	
43070	/m/02qdmds	
43071	/m/0h67y6f	
43072	/m/02vr6r6	
43073	/m/0j6359f	
43074	/m/0crxxzp	
43075	/m/05f6s7b	
43076	/m/0bbzf2j	
43077	/m/05lmsl	
43078	/m/0g9x69n	
43079	/m/04n3jb6	
43080	/m/02pq497	
43081	/m/02q52z5	
43082	/m/0b6gr_k	
43083	/m/0chtsb4	
43084	/m/0g_jwn	
43085	/m/02r2wgh	
43086	/m/0jt3d8c	
43087	/m/0gh7l6t	
43088	/m/06_ycgn	
43089	/m/09ghjl5	
43090	/m/02r35ht	
43091	/m/0276jx2	
43092	/m/04q1nn_	
43093	/m/0hnbml5	
43094	/m/0bhbv_6	
43095	/m/05b16n_	
43096	/m/03wcv13	
43097	/m/03cvdlg	
43098	/m/0fz68f	
43099	/m/0dfys2	
43100	/m/0bl5w2	Academy Award for Best Documentary Feature Film
43101	/m/0g9w0bz	Golden Lion
43102	/m/064zgw	Grand Jury Prize of the Venice Film Festival
43103	/m/055wd4	Sitges Film Festival Best Feature-Length Film award,Sitges Film Festival best special effects award
43104	/m/03rpvs	Sundance Special Jury Recognition for Directing
43105	/m/03b1l8	National Board of Review: Top Ten Films
43106	/m/0g9tmln	
43107	/m/0dvzjc	
43108	/m/08l1k_	
43109	/m/03h5v4_	
43110	/m/02v63m	
43111	/m/0bsqxh	
43112	/m/0gj05p	
43113	/m/06zlkqv	
43114	/m/02l6_b	
43115	/m/05zkqv5	
43116	/m/02v_06t	
43117	/m/05c48mk	
43118	/m/04csbf4	
43119	/m/0gwylyf	
43120	/m/02dwkg	
43121	/m/0287176	
43122	/m/04jnn_x	
43123	/m/03cbdms	
43124	/m/063zlhr	
43125	/m/0k2cl3y	
43126	/m/06w53y7	
43127	/m/0czdxk4	
43128	/m/0bwml6t	
43129	/m/04gktnw	
43130	/m/026j9c_	
43131	/m/0j26mx1	
43132	/m/09v5k47	
43133	/m/03d54lg	
43134	/m/03h50sx	
43135	/m/06st1g	
43136	/m/0h3vjkc	
43137	/m/04q1vzk	
43138	/m/02prj5t	
43139	/m/0jwxbhs	
43140	/m/08095km	
43141	/m/05_5_76	
43142	/m/05b239z	
43143	/m/0byzc3	
43144	/m/09tm63	
43145	/m/03mbz5s	
43146	/m/07wrl2	
43147	/m/080bfbt	
43148	/m/0g9wvht	
43149	/m/05sys1t	
43150	/m/0djch8	
43151	/m/0bbvv14	
43152	/m/0c407c0	
43153	/m/051wx4f	
43154	/m/02rwgn6	
43155	/m/09ml3s	
43156	/m/0hnblj6	
43157	/m/063_9s2	
43158	/m/0h_91l1	
43159	/m/0flgq9	
43160	/m/0bc9gy	
43161	/m/07n90q	
