	freebase_ids	awards
84003	/m/0grh1l	star on Hollywood Walk of Fame
84004	/m/07czj3	Silver Medal for Merit to Culture – Gloria Artis
84005	/m/02q5pkb	
84006	/m/0l0_p9f	
84007	/m/0j_ng_p	
84008	/m/06zdwnt	
84009	/m/0gc7xp8	
84010	/m/05x222f	
84011	/m/0d28ykr	
84012	/m/0j_ngxv	
84013	/m/0k6fp_4	
84014	/m/0db0sn	
84015	/m/0c1l237	
84016	/m/0j_nsm3	
84017	/m/0h_fxk8	
84018	/m/0ch742y	
84019	/m/06zdwn_	
84020	/m/0j_nsmx	
84021	/m/0gghr_r	
84022	/m/0b_qxkl	
84023	/m/0j_ngyd	
84024	/m/0ch3s1	
84025	/m/0gc5db2	
84026	/m/0cl2xb	
84027	/m/0g9pzvl	
84028	/m/05mywyy	
84029	/m/0j1_bfr	
84030	/m/0mwg1vx	
84031	/m/0gcy4fh	
84032	/m/0j_nsnh	
84033	/m/05f83q1	
84034	/m/0hk0r58	
84035	/m/0kb6mxd	
84036	/m/07jhw9k	
84037	/m/0b_n8wj	
84038	/m/0bjbkrq	
84039	/m/0bypbxt	
84040	/m/0hk0r84	
84041	/m/0h_fxd5	
84042	/m/0j1_bkq	
84043	/m/02r9wzg	
84044	/m/0dzzny	
84045	/m/0hpyb7c	
84046	/m/046v9kb	
84047	/m/0j_nspm	
84048	/m/0bxznry	
84049	/m/0fqb1w5	
84050	/m/0j_nsjg	
84051	/m/0k6dmd3	
84052	/m/04f8by	
84053	/m/0kb6mvz	
84054	/m/025vjpt	
84055	/m/0gc98bq	
84056	/m/03c0p6m	
84057	/m/03csz00	
84058	/m/03c1cs2	
84059	/m/0j1_bhx	
84060	/m/0ch743h	
84061	/m/02794q5	
84062	/m/0j68g_m	
84063	/m/06zdwnq	
84064	/m/04nl5wc	
84065	/m/0h_fxf3	
84066	/m/0ck2d59	
84067	/m/0g9pzvy	
84068	/m/0hpyb5d	
84069	/m/0g9pzv7	
84070	/m/0j_nsp1	
84071	/m/01g75q	
84072	/m/04bmb2	
84073	/m/070sv0	
84074	/m/0hpf750	
84075	/m/0d28ym3	
84076	/m/0j_ngzh	
84077	/m/0j_nshx	
84078	/m/09v4yzn	
84079	/m/0bypby5	
84080	/m/0h56c5w	
84081	/m/0j_nsk0	
84082	/m/0d28ymp	
84083	/m/0j_nshb	
84084	/m/0gcbvl7	
84085	/m/0g9pztv	
84086	/m/0b77kwb	
84087	/m/0j_nslj	
84088	/m/0j_nskl	
84089	/m/0gbykph	
84090	/m/0d5f4c	
84091	/m/0j_ng_1	
84092	/m/0mwg1x2	
84093	/m/0k6fpzj	
84094	/m/0j_nh2b	
84095	/m/0g42g2	
84096	/m/056h8j	
84097	/m/0g9khxl	
84098	/m/0h_fxgv	
84099	/m/026kpfb	
84100	/m/0b_xq0c	Commander of the National Order of Merit
84101	/m/04mmtdh	honorary citizen of Sofia
84102	/m/0gby_nc	Knight of the National Order of Merit,Chevalier des Arts et des Lettres
84103	/m/0bfmwv9	
84104	/m/0gxm4n3	
84105	/m/0h2v_n	
84106	/m/0n7s80y	
84107	/m/0gbydmp	
84108	/m/0n7sb61	
84109	/m/0gc3y9c	
84110	/m/0gbzlgc	
84111	/m/0bvb1c3	
84112	/m/0n7s98h	
84113	/m/09gq0f1	
84114	/m/0n7tk_j	
84115	/m/0g9pmc4	
84116	/m/0j1_bjx	
84117	/m/0jsn4_	
84118	/m/0bfmwws	
84119	/m/0bfmwv2	
84120	/m/0gdp2l0	
84121	/m/02z5pm	
84122	/m/02rztwp	
84123	/m/0gtq1lk	
84124	/m/0k3ctkk	
84125	/m/07gm05	
84126	/m/01_d_4	
84127	/m/0hgcb3q	
84128	/m/0gbz6rl	
84129	/m/0g9pstf	
84130	/m/0hgcb2b	
84131	/m/0bfmww3	
84132	/m/0bfmwwk	
84133	/m/0g9pss6	
84134	/m/0n59l57	
84135	/m/03y03j	
84136	/m/04cx7q0	
84137	/m/0c8_4q	
84138	/m/0jvyvq	
84139	/m/0j1_yh9	
84140	/m/0bnnnbq	
84141	/m/0j1_bdp	
84142	/m/0k0vwc	
84143	/m/0bnnn9x	
84144	/m/0g9pssx	
84145	/m/0n7sdhj	
84146	/m/0gbxsq5	
84147	/m/0g9psts	
84148	/m/0ccvr8d	
84149	/m/02r92lp	
84150	/m/0gcxb4m	
84151	/m/0jvs3fh	
84152	/m/0bfmwtw	
84153	/m/08xsng	
84154	/m/0gb_9dj	
84155	/m/0bfmwvj	
84156	/m/0bfmwvx	
84157	/m/07hzxj	
84158	/m/0gbzlyx	
84159	/m/0n7ry6j	
84160	/m/0bfmwwb	
84161	/m/0bnnn9p	
84162	/m/0lnhlvj	
84163	/m/027ppr8	
84164	/m/0j9bhdd	
84165	/m/0jvs3fv	
84166	/m/0gdp2lc	
84167	/m/03b_m03	
84168	/m/0ccvrbm	
84169	/m/04mmtct	
84170	/m/0g9pssk	
84171	/m/0gdp2kc	
84172	/m/0gbyb90	
84173	/m/0gbwyp6	
84174	/m/03cdn1s	
84175	/m/0bnnnb8	
84176	/m/0j8p7wf	
84177	/m/0bnnnbh	
84178	/m/0jskwb	
84179	/m/0ccvrb0	
84180	/m/0n7tkzw	
84181	/m/0k1n8r	
84182	/m/0j1_bl9	
84183	/m/06wpxq	
84184	/m/0gbzyzh	
84185	/m/02z9f8x	
84186	/m/047lhqd	
84187	/m/0n7s6f1	
84188	/m/0k1n8k	
84189	/m/0k3ctyb	
84190	/m/0cr4_w	
84191	/m/0g9psnv	
84192	/m/0k3ctqn	
84193	/m/0gcjcys	
84194	/m/0lnhlt9	
84195	/m/0gbx204	
84196	/m/0hgcb2x	
84197	/m/0dpklj	
84198	/m/03mdkgk	
84199	/m/0gdp2jw	
84200	/m/0605kk	Primetime Emmy Award for Outstanding Supporting Actress in a Comedy Series
84201	/m/04h7g2k	Member of the Order of the British Empire
84202	/m/0cjd_hl	Knight of the Order of Polonia Restituta,Silver Medal for Merit to Culture – Gloria Artis
84203	/m/0b_xr1h	Meritorious Artist
84204	/m/0cjd_hs	Bronze Medal for Merit to Culture – Gloria Artis
84205	/m/0jznfgp	
84206	/m/0gdn81m	
84207	/m/0ccvr75	
84208	/m/0kg_mrx	
84209	/m/0cgsyn8	
84210	/m/0gdk5zg	
84211	/m/0m_2904	
84212	/m/0gkb2_b	
84213	/m/0dddd46	
84214	/m/0gm292d	
84215	/m/0bmytw2	
84216	/m/07sgfyy	
84217	/m/09gnmmv	
84218	/m/0ccvrc7	
84219	/m/027838q	
84220	/m/0gl6h1z	
84221	/m/02pv7jx	
84222	/m/0kg_6q_	
84223	/m/05zqkmy	
84224	/m/0m_25rh	
84225	/m/02zcx6	
84226	/m/0b3vygw	
84227	/m/0jv188	
84228	/m/0jv18k	
84229	/m/09rt7y4	
84230	/m/0g9mrhy	
84231	/m/0bq9t99	
84232	/m/0gdl3kg	
84233	/m/0ftvyq	
84234	/m/0cgsymq	
84235	/m/03whqtt	
84236	/m/0gchlv9	
84237	/m/0gkb2xf	
84238	/m/0h39228	
84239	/m/03crrrb	
84240	/m/0m_24jc	
84241	/m/05p6jyg	
84242	/m/0gc7nnm	
84243	/m/0kg_ppq	
84244	/m/0c669v	
84245	/m/0dxvbx	
84246	/m/043mz73	
84247	/m/064mw_f	
84248	/m/0kgzg9j	
84249	/m/0hmvb0b	
84250	/m/0gb_mkt	
84251	/m/04jq1y_	
84252	/m/0m_2btn	
84253	/m/07l8x5	
84254	/m/0gdkf55	
84255	/m/0gkb2zr	
84256	/m/0jx3hy	
84257	/m/0gc09lq	
84258	/m/0cp9xj8	
84259	/m/0bsw93	
84260	/m/0b3vygc	
84261	/m/0jv182	
84262	/m/0b651d9	
84263	/m/0bq9tb1	
84264	/m/0jzndgq	
84265	/m/0gkb2z5	
84266	/m/0bq9t9j	
84267	/m/0gkb2td	
84268	/m/0gkb2w9	
84269	/m/0gkb2xt	
84270	/m/095pkz	
84271	/m/0gkb2ww	
84272	/m/03wffnl	
84273	/m/0gkb2tz	
84274	/m/051y28h	
84275	/m/04jbl2w	
84276	/m/0jznff6	
84277	/m/0kg_v8r	
84278	/m/0gc0byg	
84279	/m/0d_txm	
84280	/m/03lbbl	
84281	/m/03whq_p	
84282	/m/0gbx03n	
84283	/m/0gkb2sv	
84284	/m/03c76mp	
84285	/m/0j43717	
84286	/m/0gb_83f	
84287	/m/0gc5y1g	
84288	/m/0gbyqn7	
84289	/m/0cjd_h9	
84290	/m/0cjd_hp	
84291	/m/0cjd_hh	
84292	/m/0gcx_tf	
84293	/m/0g9mrj8	
84294	/m/0n9czj3	
84295	/m/02wxzp_	
84296	/m/01scm0	
84297	/m/02rymz3	
84298	/m/0gbz2g3	
84299	/m/0jw4qkg	
84300	/m/06mn7	Academy Award for Best Visual Effects,Academy Fellowship Award,Golden Lion for Lifetime Achievement,Hugo Award for Best Dramatic Presentation,Hugo Award for Best Dramatic Presentation,Hugo Award for Best Dramatic Presentation,Commandeur des Arts et des Lettres,Sitges Grand Honorary Award,Science Fiction and Fantasy Hall of Fame,BAFTA Award for Best Direction,National Board of Review Award for Best Film
84301	/m/0bggs29	Molière Award for Best Actress,Molière Award for Best Supporting Actress,Prix du Syndicat de la critique,Prix du Syndicat de la critique
84302	/m/02zxhg	Inkpot Award,star on Hollywood Walk of Fame
84303	/m/03_lqy	Ordem do Mérito Cultural,Officer of the Legion of Honour,Victory of the album of chansons, variety,Victoires de la Musique – Male artist of the year,Victory of honor,Commander of the Legion of Honour,Commander of the National Order of Merit,Commandeur des Arts et des Lettres
84304	/m/0gxm8wq	Chevalier des Arts et des Lettres
84305	/m/01wqmm8	star on Hollywood Walk of Fame,Grammy Awards
84306	/m/0k2vcs	Blue Ribbon Awards for Best Supporting Actor
84307	/m/07xmbp	Guggenheim Fellowship
84308	/m/0gc2yj3	
84309	/m/0gchmmb	
84310	/m/0gc4ln2	
84311	/m/0gg31bb	
84312	/m/0c0n6d_	
84313	/m/0gc4r_d	
84314	/m/0gcg0cf	
84315	/m/0b4414g	
84316	/m/0gccx_l	
84317	/m/0gg31cv	
84318	/m/0gc3jcy	
84319	/m/0gm1zd_	
84320	/m/0gcfz4n	
84321	/m/0chkx61	
84322	/m/0gc9k_9	
84323	/m/07r9g30	
84324	/m/0k3r54	
84325	/m/0cz8q1k	
84326	/m/0gby2b6	
84327	/m/0n3jqm8	
84328	/m/0gc1dnr	
84329	/m/0cfy41n	
84330	/m/02rfzr4	
84331	/m/0hhllqb	
84332	/m/0gcc7hw	
84333	/m/09v5rp7	
84334	/m/0gxd690	
84335	/m/0kf9z9d	
84336	/m/0c0n67t	
84337	/m/0jztp7x	
84338	/m/0k3r5j	
84339	/m/0gcchv4	
84340	/m/0cfy426	
84341	/m/0k3r4z	
84342	/m/0gcbzwn	
84343	/m/0gdk91f	
84344	/m/0gc9cqc	
84345	/m/0fjq1c	
84346	/m/0gbxvc0	
84347	/m/0gbxp_m	
84348	/m/0bxhj_5	
84349	/m/04mk9_t	
84350	/m/0cfy42s	
84351	/m/0k7tk9	
84352	/m/0gc2947	
84353	/m/07r9g44	
84354	/m/0k2vd4	
84355	/m/06s5bs	
84356	/m/03m897d	
84357	/m/03mcsbr	
84358	/m/0c0n6fk	
84359	/m/0gbxd7x	
84360	/m/0gc1lmq	
84361	/m/04s_pdv	
84362	/m/0gc1_mh	
84363	/m/0gcc5sh	
84364	/m/0gcbnnz	
84365	/m/0n3jqx4	
84366	/m/0gcc44f	
84367	/m/0465x_7	
84368	/m/0gdlgs9	
84369	/m/0jztp90	
84370	/m/0jztp6y	
84371	/m/0gc7ymx	
84372	/m/0gck12c	
84373	/m/06c8hy	
84374	/m/0gcfy5f	
84375	/m/07r9g3p	
84376	/m/04yd20	
84377	/m/0gc14_v	
84378	/m/0n8k85c	
84379	/m/0gcdt83	
84380	/m/065ygps	
84381	/m/0k2vdj	
84382	/m/03r1fj	
84383	/m/0b4414t	
84384	/m/03c02t6	
84385	/m/0gcf660	
84386	/m/0gby8k8	
84387	/m/0gxdk5h	
84388	/m/0k3r4s	
84389	/m/0gcflvx	
84390	/m/0gb_4w9	
84391	/m/0gbzhds	
84392	/m/03m800b	
84393	/m/0kf9z9s	
84394	/m/0c0n69z	
84395	/m/0n3jq72	
84396	/m/05h5898	
84397	/m/02899h5	
84398	/m/0gxjzr6	
84399	/m/0k3r5b	
84400	/m/04q4l	Presidential Medal of Freedom,Nobel Peace Prize,Grand Cross of the Order of Merit of Hungary,Pacem in Terris Award,Osgar,Monismanien Prize,Order of the White Eagle,Ernst Reuter Medal,Order of Pius IX,Freedom Award,Fritt Ord Award,Ronald Reagan Freedom Award,Grand Cross of the Legion of Honour,Point Alpha Prize,Order of Francisco de Miranda,Financial Times Person of the Year,Kisiel Prize,Philadelphia Liberty Medal,Knight Grand Cross of the Order of the Bath,Grand Cross 1st class of the Order of Merit of the Federal Republic of Germany,Democracy Service Medal,Integrity Award,Jan Karski Freedom Award,Grand Collar of the Order of Prince Henry,Grand Cross of the Order of Polonia Restituta,Grand cross of the Order of the White Lion,honorary citizen of Budapest,Knight of the Order of the Elephant,Medal of the Oriental Republic of Uruguay,honorary doctor of Paris 8 University,honorary doctor of Paris 8 University,Order of the Cross of Terra Mariana, 1st Class,Grand Cross with Collar of the Order of the White Rose of Finland,Order of Prince Yaroslav the Wise, 2nd class,Honorary doctor of the University of Gdańsk,Grand Order of Mugunghwa,European Human Rights Prize,Order of the Elephant,Royal Order of the Seraphim,Order of State of Republic of Turkey,Grand Cross Special Class of the Order of Merit of the Federal Republic of Germany,Grand Cross of the Order of Vytautas the Great,Knight Grand Cross of the Order of Merit of the Italian Republic,Grand Cross of the Order of Merit of the Republic of Poland,Golden Plate Award,honorary citizen of Gdańsk,Grand Collar of the Order of Liberty
84401	/m/0196x7	Guggenheim Fellowship
84402	/m/043wb_n	Golden Calf for Best Actor,Mary Dresselhuys Award,Arlecchino
84403	/m/06_vpyq	Screen Actors Guild Award for Outstanding Performance by an Ensemble in a Drama Series,Screen Actors Guild Award for Outstanding Performance by an Ensemble in a Drama Series
84404	/m/0bxl8x4	Zbigniew Cybulski Award
84405	/m/04ygpxj	Nika Award,People's artist of the Georgian SSR
84406	/m/0jw9s8j	Louis d'Or,Arlecchino,Johan Kaart Award
84407	/m/0kfr64_	Arlecchino
84408	/m/02f6vg	Commandeur des Arts et des Lettres,Grand Officer of the Order of the Crown,Grand Officer of the Order of Prince Henry
84409	/m/0bxl8w1	Commander of the Order of Polonia Restituta
84410	/m/0bxl8w9	Gold Cross of Merit
84411	/m/0bpjjg4	
84412	/m/0g91qzb	
84413	/m/0cv5yrp	
84414	/m/0gcxlkz	
84415	/m/0kfr64f	
84416	/m/076017	
84417	/m/0gbz2k2	
84418	/m/0ch1zp	
84419	/m/0bgk4v4	
84420	/m/01xq0yl	
84421	/m/06knzj	
84422	/m/0bpjjdn	
84423	/m/01vhlyb	
84424	/m/0gc07m_	
84425	/m/0hlywkd	
84426	/m/0cb6hx	
84427	/m/0fpdgqj	
84428	/m/0bv9r4v	
84429	/m/0cgsqk	
84430	/m/0jvfts	
84431	/m/0c1mszr	
84432	/m/0gcfzzn	
84433	/m/0g91qy4	
84434	/m/0gc2f6l	
84435	/m/0gbz0_f	
84436	/m/0jy0d0	
84437	/m/0lfbyyp	
84438	/m/0fpdgqw	
84439	/m/0gkldjm	
84440	/m/0gc1nfb	
84441	/m/0lfc01y	
84442	/m/0cv5ys8	
84443	/m/0gcl0_3	
84444	/m/022qbr9	
84445	/m/05_28n	
84446	/m/0cv5yr7	
84447	/m/047nxt9	
84448	/m/0bv9r58	
84449	/m/0kfr61g	
84450	/m/0bz76ws	
84451	/m/0c1nnzm	
84452	/m/05znsm_	
84453	/m/0gcxtkn	
84454	/m/0bv9vh1	
84455	/m/0gc79qr	
84456	/m/07yjrlp	
84457	/m/0k6y8v	
84458	/m/05p2878	
84459	/m/047p6jm	
84460	/m/0gc4hdd	
84461	/m/0gby_dp	
84462	/m/0lfbx_5	
84463	/m/0jwyjq	
84464	/m/04793xd	
84465	/m/06w4ddy	
84466	/m/0lfbx_v	
84467	/m/0gc0v9n	
84468	/m/0kfr5_z	
84469	/m/0gdl0_n	
84470	/m/0bv9r4n	
84471	/m/04gyhx	
84472	/m/0kfr60x	
84473	/m/04jff54	
84474	/m/02r36_d	
84475	/m/0gyy5rx	
84476	/m/0h88s1j	
84477	/m/022qbrq	
84478	/m/0k60d7	
84479	/m/0kfr5z_	
84480	/m/0lfc00t	
84481	/m/0kfr620	
84482	/m/0bxl8wx	
84483	/m/0kfr65k	
84484	/m/0k70g2	
84485	/m/0gc82fr	
84486	/m/06kh49	
84487	/m/0g91qyj	
84488	/m/02z8yls	
84489	/m/0lfc1l5	
84490	/m/0lfc2mm	
84491	/m/0bv9r4z	
84492	/m/0gcsl90	
84493	/m/0kfr63w	
84494	/m/0kfr663	
84495	/m/0bpjjfc	
84496	/m/0bllkq	
84497	/m/0kfr5zf	
84498	/m/0lfc01c	
84499	/m/0kfr62z	
84500	/m/017xm3	Presidential Medal of Freedom,Grammy Lifetime Achievement Award,American Music Award for Favorite Country Band/Duo/Group,American Music Award for Favorite Country Band/Duo/Group,American Music Award for Favorite Country Band/Duo/Group,American Music Award for Favorite Country Female Artist,American Music Award for Favorite Country Female Artist,Kennedy Center Honors,American Music Award of Merit,Grammy Award for Best Country Album,Grammy Award for Best Country Collaboration with Vocals,Grammy Award for Best Country Performance by a Duo or Group with Vocal,Kentucky Women Remembered,Willie Nelson Lifetime Achievement Award,star on Hollywood Walk of Fame,Americana Award for Artist of the Year,Americana Lifetime Achievement Award for Songwriting,Country Music Association Award for Female Vocalist of the Year,Country Music Association Award for Female Vocalist of the Year,Country Music Association Award for Female Vocalist of the Year
84501	/m/0hgnxhk	"Order of Lenin,People's Artist of the USSR,Order of the Red Banner of Labour,Order of the Red Banner of Labour,Order of the Red Banner of Labour,Order of the Red Banner of Labour,USSR State Prize,Order of the Badge of Honour,Stalin Prize,Stalin Prize,Stalin Prize,Stalin Prize,Stalin Prize,Merited Artist of the RSFSR,People's Artist of the RSFSR,Medal ""For Valiant Labour in the Great Patriotic War 1941–1945"""
84502	/m/03cb6k0	Order of the Red Banner of Labour,Honored art worker of the Russian Soviet Federative Socialist Republic,State Stalin Prize, 1st degree,State Stalin Prize, 1st degree,State Stalin Prize, 1st degree
84503	/m/03clxnb	Gémeaux Awards,Officer of the Order of Canada,Knight of the National Order of Quebec
84504	/m/04q3r1l	Order of the White Lion 5th Class
84505	/m/09y4k1	star on Hollywood Walk of Fame
84506	/m/01m9krc	star on Hollywood Walk of Fame
84507	/m/0lfc3zk	
84508	/m/0k1ftj	
84509	/m/0gb_320	
84510	/m/0k1ftq	
84511	/m/0jskw7c	
84512	/m/0j5yhym	
84513	/m/0g8ggff	
84514	/m/0gfqkd6	
84515	/m/0hz2btq	
84516	/m/0mz5q8g	
84517	/m/0jskw7y	
84518	/m/063hwfm	
84519	/m/0gbxb21	
84520	/m/0gbxrwg	
84521	/m/0jzk29	
84522	/m/0mz5q7w	
84523	/m/0cgjfv1	
84524	/m/04z_5tb	
84525	/m/0gc1myl	
84526	/m/0gc26pl	
84527	/m/0g6xlgt	
84528	/m/0glstq	
84529	/m/0hn1wdb	
84530	/m/02vzv_q	
84531	/m/0hn1wfg	
84532	/m/0bmc1_0	
84533	/m/0gbzh30	
84534	/m/0lbsj02	
84535	/m/0hn1wg0	
84536	/m/0gc17tm	
84537	/m/0lfc5sl	
84538	/m/070pvs	
84539	/m/0bs3889	
84540	/m/0kd1zlz	
84541	/m/0mz5q60	
84542	/m/0gcc78s	
84543	/m/09ny0s	
84544	/m/01qk0x_	
84545	/m/0lfc5rf	
84546	/m/0gbwyxr	
84547	/m/063t3j	
84548	/m/0gc3tfg	
84549	/m/0gbyqy0	
84550	/m/05v3ynx	
84551	/m/0cgjfsc	
84552	/m/0lbsh_9	
84553	/m/0mz5q42	
84554	/m/03y8_tq	
84555	/m/0gbx0lr	
84556	/m/0ckqyf	
84557	/m/0jx725	
84558	/m/0g98zg7	
84559	/m/0gcpm_8	
84560	/m/0gbykjc	
84561	/m/0mz5q5f	
84562	/m/09rmp7x	
84563	/m/0gdkm08	
84564	/m/0gb_gmj	
84565	/m/0gbxh22	
84566	/m/09zl77	
84567	/m/0gc5gyt	
84568	/m/04y8fs	
84569	/m/099nc9	
84570	/m/0gbx169	
84571	/m/0kd1zj7	
84572	/m/0lfc2n8	
84573	/m/0gcmflg	
84574	/m/03xp9r9	
84575	/m/0kd1zkx	
84576	/m/05p477	
84577	/m/0jzk23	
84578	/m/0cgjfrs	
84579	/m/0626xr	
84580	/m/0gc38n8	
84581	/m/0cc9gxq	
84582	/m/0dlvdl7	
84583	/m/0jkz0qr	
84584	/m/0gc51rf	
84585	/m/03ckcx4	
84586	/m/03h17nj	
84587	/m/03wf4kz	
84588	/m/0gc05h_	
84589	/m/0gcdhkw	
84590	/m/0mz5q22	
84591	/m/0lfc5s0	
84592	/m/0gbxvjt	
84593	/m/0mz5q6m	
84594	/m/0gbz33t	
84595	/m/0kd237k	
84596	/m/0gcmp29	
84597	/m/0lfc3b_	
84598	/m/079cyc	
84599	/m/0hn1wdx	
84600	/m/016hrc	"Grammy Hall of Fame,Colorado Women's Hall of Fame,Grammy Award for Best Ethnic or Traditional Folk Recording,""Spirit of Americana"" Free Speech Award,ASCAP Foundation Champion Award"
84601	/m/088b1r	NBA All-Star Game Kobe Bryant Most Valuable Player Award
84602	/m/0287jdx	Academy Award for Best Supporting Actor,Time 100
84603	/m/06_n1_	European Film Award – People's Choice Award for Best European Film
84604	/m/0h96z	Grammy Lifetime Achievement Award,Commander of the Order of Merit of the Italian Republic,star on Hollywood Walk of Fame
84605	/m/0690y9	Disney Legends
84606	/m/01l1v5	"Grammy Award for Best New Artist,Officer of the Order of the British Empire,Lucie Award,""Spirit of Americana"" Free Speech Award"
84607	/m/016pns	Grammy Award for Best Melodic Rap Performance
84608	/m/017dzj	Reuben Award,Walter Cronkite Award for Excellence in Journalism,Purple Heart,Pulitzer Prize for Editorial Cartooning,Legionnaire of Legion of Merit
84609	/m/029wk8	Pro Football Hall of Fame
84610	/m/0gc2nkz	Gold Cross of Merit
84611	/m/0gc0qsc	
84612	/m/0dk3bp	
84613	/m/0163t3	
84614	/m/05yrd1z	
84615	/m/03nshxc	
84616	/m/0gb_qxj	
84617	/m/0n5q4jc	
84618	/m/0gcbtdw	
84619	/m/02qpy7t	
84620	/m/0gc5z67	
84621	/m/0cl7_q	
84622	/m/0gdkd1b	
84623	/m/0hp4qj2	
84624	/m/0gcyq6f	
84625	/m/0282vdy	
84626	/m/0hpnrgw	
84627	/m/0bzb06d	
84628	/m/0gdm4mj	
84629	/m/0gbxsn7	
84630	/m/0fbhzh	
84631	/m/0hp4qj9	
84632	/m/0hhmq3w	
84633	/m/0gbybl5	
84634	/m/04069r7	
84635	/m/0bnqr05	
84636	/m/0hp4qhw	
84637	/m/0gkbnrn	
84638	/m/0jw6fj	
84639	/m/0gc4ml0	
84640	/m/05yvdfj	
84641	/m/0j_ms0	
84642	/m/0gc3d4h	
84643	/m/0gcxss0	
84644	/m/0bgkf1m	
84645	/m/036cxg	
84646	/m/0b_n7kk	
84647	/m/01wdl9w	
84648	/m/068tv6	
84649	/m/0gb_00b	
84650	/m/0gl4ml_	
84651	/m/01wgpvv	
84652	/m/0bnm34w	
84653	/m/0gc1ds1	
84654	/m/0h4yrsz	
84655	/m/02qf4fg	
84656	/m/01wnczz	
84657	/m/0gcg60k	
84658	/m/0jspp8h	
84659	/m/0ct2zm7	
84660	/m/0jsppdm	
84661	/m/03c7p_q	
84662	/m/0jvsz8	
84663	/m/0cm5s5d	
84664	/m/0gc1ymd	
84665	/m/0ct2zml	
84666	/m/0gc1gny	
84667	/m/044218	
84668	/m/0gc42qw	
84669	/m/0gc43ds	
84670	/m/0gcgtbm	
84671	/m/0gxc1kr	
84672	/m/0h7r8r6	
84673	/m/0gc1r6d	
84674	/m/0hgcc8g	
84675	/m/0gkbnt8	
84676	/m/049dzlp	
84677	/m/01lzsn5	
84678	/m/0gbl_r0	
84679	/m/0gl3wv4	
84680	/m/01tx6v0	
84681	/m/0k4m3q	
84682	/m/0hhmq3p	
84683	/m/0gdkc0k	
84684	/m/0hgcc7p	
84685	/m/0k4m3x	
84686	/m/02pnsc7	
84687	/m/0j_mrv	
84688	/m/05zk2fm	
84689	/m/0jsppb9	
84690	/m/0f5c69	
84691	/m/0b_n7jz	
84692	/m/05bzwg5	
84693	/m/0hgcc73	
84694	/m/0gkbntv	
84695	/m/0380ns	
84696	/m/0n9ml6t	
84697	/m/0gl3wvl	
84698	/m/0jsppcp	
84699	/m/0k684m	
84700	/m/03374t	Praemium Imperiale,Paul Robeson Award,Evelyn F. Burkey Award,star on Playwrights' Sidewalk,Writers Guild of America Award,Order of Ikhamanga,Fellow of the Royal Society of Literature
84701	/m/0f2h1w	Arts Council Norway Honorary Award,Spellemann Award open category
84702	/m/0bpy2d	Sangeet Natak Akademi Award,Padma Shri in arts
84703	/m/0j_5_8v	Medal of the Order of Australia
84704	/m/09gqkrp	Per Aabel Honor Award
84705	/m/043r3x2	Golden Orange Best Supporting Actress Award,Golden Orange Best Supporting Actress Award,Golden Orange Best Supporting Actress Award
84706	/m/07n948c	Bavarian Order of Merit
84707	/m/0j_mlfs	
84708	/m/0gchlj0	
84709	/m/0hxcc8s	
84710	/m/0gc4rv0	
84711	/m/0bvb32q	
84712	/m/0l8wjk3	
84713	/m/0gcch9_	
84714	/m/0bfm3j6	
84715	/m/0gy_626	
84716	/m/0gcxmdw	
84717	/m/01vwd7x	
84718	/m/0gbwqmm	
84719	/m/09gfwgm	
84720	/m/0n3lpx6	
84721	/m/0gcy0bs	
84722	/m/0hxcc5n	
84723	/m/0jf0gkf	
84724	/m/0gc3b_3	
84725	/m/0j5kfp2	
84726	/m/0jjsywq	
84727	/m/0bfnxyw	
84728	/m/0n55wj2	
84729	/m/0cbwxrh	
84730	/m/0bfnxy3	
84731	/m/0bfnxxv	
84732	/m/0gj4phk	
84733	/m/0gbzpsx	
84734	/m/047f2w6	
84735	/m/0gbyh9n	
84736	/m/0gdlps6	
84737	/m/0n55w15	
84738	/m/07mnx8v	
84739	/m/0n1p2qr	
84740	/m/0g2mfd	
84741	/m/0bfnxw6	
84742	/m/0gcm_rc	
84743	/m/0j6l788	
84744	/m/0gc42bq	
84745	/m/01w7wqr	
84746	/m/0gch_v_	
84747	/m/0hhg2tj	
84748	/m/0gc3pjw	
84749	/m/0l8wjkg	
84750	/m/0jjf_c1	
84751	/m/059vlj	
84752	/m/0gc1gn0	
84753	/m/0bfm3lj	
84754	/m/0n55ycv	
84755	/m/0k2hhy	
84756	/m/0jjfrvw	
84757	/m/0bfnxz1	
84758	/m/0jjsyb5	
84759	/m/0jdzjkx	
84760	/m/0cbwxsg	
84761	/m/0gcz2qc	
84762	/m/0gckc9n	
84763	/m/0gc972n	
84764	/m/0l8wtj3	
84765	/m/0n0l0xh	
84766	/m/0l8wxc_	
84767	/m/0cbwxvk	
84768	/m/0ckqd1	
84769	/m/0hhg2t3	
84770	/m/0gdl794	
84771	/m/0hxcbzx	
84772	/m/025yw4p	
84773	/m/0330v6	
84774	/m/09gczpm	
84775	/m/0gc30ct	
84776	/m/05f5qhq	
84777	/m/0bfnxxg	
84778	/m/0bfnxx5	
84779	/m/02qlwp_	
84780	/m/0n1p2tm	
84781	/m/0gc563l	
84782	/m/0gcvmh6	
84783	/m/04q8638	
84784	/m/02px0s	
84785	/m/0463l_z	
84786	/m/03d2bq5	
84787	/m/0n55w1z	
84788	/m/03d22rz	
84789	/m/0n0kww8	
84790	/m/0bfnxy9	
