	freebase_ids	nominations
41711	/m/0gh8yrq	
41712	/m/03h1rgs	
41713	/m/026xt0k	
41714	/m/0h68y49	
41715	/m/01kyyl	
41716	/m/0by1m42	
41717	/m/095mql	
41718	/m/03h28kd	
41719	/m/0bx_kjm	
41720	/m/04f2nsd	
41721	/m/06znkts	
41722	/m/09np2d	
41723	/m/03h1rgf	
41724	/m/0ch44pn	
41725	/m/09v6mlj	
41726	/m/04y8hs8	
41727	/m/051y54k	
41728	/m/0j9q6s1	
41729	/m/07s623m	
41730	/m/02rh867	
41731	/m/02849r2	
41732	/m/06zs80t	
41733	/m/0gcwkp	
41734	/m/09v98ny	
41735	/m/05f63d2	
41736	/m/06hpwd	
41737	/m/0gysshc	
41738	/m/02vqhv0	
41739	/m/02rs237	
41740	/m/06lqd5	
41741	/m/04zz1t1	
41742	/m/02psg8l	
41743	/m/0gg9h85	
41744	/m/04myhqx	
41745	/m/05zq8t9	
41746	/m/0h_cph8	
41747	/m/04152_m	
41748	/m/05c041j	
41749	/m/0gh69tl	
41750	/m/0j27q89	
41751	/m/04z_0kb	
41752	/m/02x7wql	
41753	/m/03hm56b	
41754	/m/0dlm4x_	
41755	/m/0fqr255	
41756	/m/0b75g_g	
41757	/m/0cc6jnw	
41758	/m/02x01k0	
41759	/m/025_m3v	
41760	/m/08l12s	
41761	/m/04jm_nw	
41762	/m/02vtnk3	
41763	/m/0479f51	
41764	/m/05c5nr	
41765	/m/0j9p7hw	
41766	/m/03lgpj	
41767	/m/03qfs7k	
41768	/m/0c02yxt	
41769	/m/062xvm	
41770	/m/0kv9ty	
41771	/m/05j9qr	
41772	/m/07x211	
41773	/m/0h52xhb	
41774	/m/02ptt_j	
41775	/m/03nxpjr	
41776	/m/0ddb34v	
41777	/m/077p87	
41778	/m/0b3vgtl	
41779	/m/0bx_kj6	
41780	/m/08lqr4	
41781	/m/09s8cj	
41782	/m/08v7dt	
41783	/m/04vsvj	
41784	/m/03cywj2	
41785	/m/02qfnrg	
41786	/m/05c1qlf	
41787	/m/079g3z	
41788	/m/03b_zd7	
41789	/m/04n444c	
41790	/m/0cc5mcj	
41791	/m/0c1jdr	
41792	/m/0gjcxfy	
41793	/m/05c0l6y	
41794	/m/02pxxlq	
41795	/m/0crhkhl	
41796	/m/0421cb1	
41797	/m/0gg99zz	
41798	/m/09vm0cb	
41799	/m/0c3zz4h	
41800	/m/02qzhdk	Academy Award for Best Picture,Academy Award for Best Director,Academy Award for Best Supporting Actor,Academy Award for Best Supporting Actress,Academy Award for Best Film Editing,Academy Award for Best Writing, Original Screenplay
41801	/m/0b6ps99	Academy Award for Best Original Dramatic or Comedy Score
41802	/m/09p3_s	Academy Award for Best Actress,Academy Award for Best Supporting Actress,Academy Award for Best Cinematography,Academy Award for Best Costume Design,Academy Award for Best Production Design,Academy Award for Best Sound,Academy Award for Best Writing, Adapted Screenplay,Academy Award for Best Film Editing,Academy Award for Best Picture,Academy Award for Best Director,Academy Award for Best Original Score
41803	/m/01j647	Academy Award for Best International Feature Film,International Submission to the Academy Awards
41804	/m/0dyb1	Academy Award for Best Writing, Original Screenplay,Academy Award for Best Original Musical or Comedy Score
41805	/m/0gsx1	Academy Award for Best Picture
41806	/m/0fb2ky	Academy Award for Best Cinematography,Academy Award for Best Production Design
41807	/m/047p0jt	Academy Award for Best Picture,Academy Award for Best Actress,Academy Award for Best Supporting Actress,Academy Award for Best Film Editing,Academy Award for Best Cinematography, Black-and-White,Academy Award for Best Costume Design, Black-and-White,Academy Award for Best Art Direction, Black and White,Academy Award for Best Original Dramatic or Comedy Score
41808	/m/0by8jpy	Young European Film of the Year
41809	/m/04cvd0f	International Submission to the Academy Awards
41810	/m/0gvsgyy	
41811	/m/047rwtx	
41812	/m/03c3lr9	
41813	/m/03c_0sr	
41814	/m/0gjcgmw	
41815	/m/0g9d01	
41816	/m/02rv34r	
41817	/m/027pc8p	
41818	/m/04n5f_1	
41819	/m/0kv4yd	
41820	/m/02wb_6b	
41821	/m/02q5bx2	
41822	/m/03qpf7f	
41823	/m/04lhdcm	
41824	/m/0chdt4	
41825	/m/0g5rclq	
41826	/m/02r37y5	
41827	/m/02rntmm	
41828	/m/02x00kq	
41829	/m/0g476n	
41830	/m/0bby_b7	
41831	/m/0164qt	
41832	/m/03nmgd	
41833	/m/02r8nhw	
41834	/m/05q486c	
41835	/m/0f5t7l	
41836	/m/01y0r5v	
41837	/m/047q6f0	
41838	/m/09vv_yy	
41839	/m/02z1z7g	
41840	/m/0bs0db8	
41841	/m/06qdr4	
41842	/m/0fphbz4	
41843	/m/09v82v7	
41844	/m/0466449	
41845	/m/0crl_l	
41846	/m/02pm10y	
41847	/m/0hhpqk_	
41848	/m/0j_35j4	
41849	/m/026fvrj	
41850	/m/06_w90f	
41851	/m/04n62pd	
41852	/m/0fjjjh	
41853	/m/0b1ytx	
41854	/m/0286mww	
41855	/m/03ny3d	
41856	/m/0h3s220	
41857	/m/09ghsx	
41858	/m/0bh80rn	
41859	/m/0cry3l	
41860	/m/0c7cgf	
41861	/m/013xw8	
41862	/m/0dgrwds	
41863	/m/0b6d5ns	
41864	/m/0805m33	
41865	/m/0h6lj7	
41866	/m/08t6kk	
41867	/m/07kg_7_	
41868	/m/03c_vc1	
41869	/m/0swhj	
41870	/m/03hh00b	
41871	/m/0bx9szs	
41872	/m/09v70kp	
41873	/m/028kfw	
41874	/m/0809818	
41875	/m/07kfp2t	
41876	/m/03m9v8_	
41877	/m/0h683_z	
41878	/m/0cmbn02	
41879	/m/05f7lc0	
41880	/m/0czdgn4	
41881	/m/0283y9h	
41882	/m/0k0kbm_	
41883	/m/04gkjkc	
41884	/m/04jl23f	
41885	/m/0crt8zg	
41886	/m/04n1p3j	
41887	/m/04ydl_z	
41888	/m/08g0dl	
41889	/m/08cxs9	
41890	/m/0271j1q	
41891	/m/0bj78s7	
41892	/m/047tlx9	
41893	/m/0b6grgd	
41894	/m/047n3my	
41895	/m/0cnxyzh	
41896	/m/0kvdzd	
41897	/m/0k3lhp8	
41898	/m/0hr0mt7	
41899	/m/0gh69jw	
41900	/m/047c5nj	Academy Award for Best Animated Short Film
41901	/m/0prhz	Academy Award for Best Costume Design,Academy Award for Best Production Design
41902	/m/03qmnw5	Academy Award for Best Story
41903	/m/047v14b	Academy Award for Best Costume Design
41904	/m/0dgpj9v	International Submission to the Academy Awards
41905	/m/080701l	International Submission to the Academy Awards
41906	/m/0chjlk	Academy Award for Best Documentary Feature Film
41907	/m/093q40	
41908	/m/05zymbt	
41909	/m/026x9rm	
41910	/m/0gh8g0r	
41911	/m/02shgf	
41912	/m/0crw83m	
41913	/m/06zsk51	
41914	/m/07kcjng	
41915	/m/02pnqw2	
41916	/m/0bhr0t	
41917	/m/01h1zp	
41918	/m/0ch2sfl	
41919	/m/02vwxkd	
41920	/m/06gfwg	
41921	/m/0524bl4	
41922	/m/0dlm97f	
41923	/m/0crrdjn	
41924	/m/02852t9	
41925	/m/07mkrm	
41926	/m/0gmd50s	
41927	/m/04j315v	
41928	/m/076yms	
41929	/m/04j0739	
41930	/m/0cz9hv7	
41931	/m/0dgpj9g	
41932	/m/0271f89	
41933	/m/07s6rzp	
41934	/m/03mgv_d	
41935	/m/0gfjk1f	
41936	/m/0dqzh2	
41937	/m/043l_2q	
41938	/m/02rhbnb	
41939	/m/0ghtbp	
41940	/m/04lhtzz	
41941	/m/02r1rnh	
41942	/m/0hgqgcj	
41943	/m/0cm8hg2	
41944	/m/02q3278	
41945	/m/027wg84	
41946	/m/07fdln	
41947	/m/02pz101	
41948	/m/0dd9r1z	
41949	/m/02r5jv4	
41950	/m/06gfwt	
41951	/m/03hgk1f	
41952	/m/026zsft	
41953	/m/09wcjf	
41954	/m/0c1xjb	
41955	/m/0cf0gt	
41956	/m/02q9xd1	
41957	/m/0809dhk	
41958	/m/0274k7p	
41959	/m/02wynj0	
41960	/m/0cnxggs	
41961	/m/0jwzlt3	
41962	/m/0h5tmqj	
41963	/m/03y8lth	
41964	/m/0jt2766	
41965	/m/0h62rlz	
41966	/m/06_ycp6	
41967	/m/0c1ry28	
41968	/m/0gdqy2	
41969	/m/07k4grh	
41970	/m/027p62x	
41971	/m/06flsz	
41972	/m/0j3d8mh	
41973	/m/0kv6mx	
41974	/m/04n03d5	
41975	/m/02794b4	
41976	/m/03y6ht9	
41977	/m/0g4plw5	
41978	/m/0jwx76k	
41979	/m/02z2cq6	
41980	/m/0271kxg	
41981	/m/0fq15yn	
41982	/m/04lhmzx	
41983	/m/03y8ltv	
41984	/m/027pgk8	
41985	/m/044vxb	
41986	/m/04ydvmd	
41987	/m/03hjmxx	
41988	/m/06wbq4	
41989	/m/03y8lt4	
41990	/m/0d4d61	
41991	/m/0272czs	
41992	/m/02w3fs	
41993	/m/09gp71w	
41994	/m/05f4jl7	
41995	/m/04w1ls	
41996	/m/0cnnzh	
41997	/m/0gls5v_	
41998	/m/026ys_z	
41999	/m/0hnb0fy	
42000	/m/04_gft	European Film Award for Best Film,European Film Award for Best Actor,European Film Award for Best Actress,European Film Award for Best Director,European Film Award - People's Choice Award for Best Director,European Film Award for Best Screenwriter,Jameson People's Choice Award for Best Actor
42001	/m/0941q7	Academy Award for Best Costume Design
42002	/m/0kvc18	Academy Award for Best Sound,Academy Award for Best Cinematography, Color,Academy Award for Best Art Direction, Color,Academy Award for Best Original Dramatic or Comedy Score
42003	/m/05p4ggg	International Submission to the Academy Awards
42004	/m/0crf1p0	International Submission to the Academy Awards
42005	/m/04n2_y	
42006	/m/05my2vd	
42007	/m/026ytn8	
42008	/m/03hpb6_	
42009	/m/0h1bx_z	
42010	/m/04y9gfl	
42011	/m/0gywcgd	
42012	/m/03gtd4	
42013	/m/02q3z6l	
42014	/m/06_vzxf	
42015	/m/0gtwqf0	
42016	/m/04myvv3	
42017	/m/05x38k	
42018	/m/09z2vdy	
42019	/m/0b1r76	
42020	/m/0gg5v11	
42021	/m/026hyvw	
42022	/m/0c01z5y	
42023	/m/0gy07nf	
42024	/m/0ch5q6x	
42025	/m/0ds5x3q	
42026	/m/03yd_fy	
42027	/m/047m1kx	
42028	/m/02vq308	
42029	/m/0glprs6	
42030	/m/0g23rf	
42031	/m/04q2bp0	
42032	/m/0j29nhr	
42033	/m/0fq06f9	
42034	/m/0b1x5x	
42035	/m/0dymq4	
42036	/m/032016	
42037	/m/03whypb	
42038	/m/0cn_bnf	
42039	/m/0gg97lj	
42040	/m/05zn_3	
42041	/m/04q2rwr	
42042	/m/04j0p58	
42043	/m/0crsmvj	
42044	/m/02vrsc0	
42045	/m/0crjl_s	
42046	/m/0hzqq35	
42047	/m/03d5sks	
42048	/m/0643qj7	
42049	/m/02qkp8s	
42050	/m/0gvtppq	
42051	/m/06_yb94	
42052	/m/027jczw	
42053	/m/0ch2962	
42054	/m/03bz4sm	
42055	/m/051wqj9	
42056	/m/0dlk399	
42057	/m/0j_5r7f	
42058	/m/0544klf	
42059	/m/05sybnt	
42060	/m/0kvc1p	
42061	/m/02z2l__	
42062	/m/047mvmq	
42063	/m/0bh8tlb	
42064	/m/0286vy0	
42065	/m/0fqsj7y	
42066	/m/06_vpr7	
42067	/m/0f1zfq	
42068	/m/02x31w8	
42069	/m/0523dq2	
42070	/m/06zprpw	
42071	/m/026zw_9	
42072	/m/02wc7yg	
42073	/m/05zhy_j	
42074	/m/06xqbv	
42075	/m/07k8mq4	
42076	/m/0jt7blg	
42077	/m/0ddby__	
42078	/m/06_xbjm	
42079	/m/0b81b2	
42080	/m/0ch1vkb	
42081	/m/043kfkj	
42082	/m/09v2lm_	
42083	/m/0ch1vkp	
42084	/m/047c3p8	
42085	/m/03grfl9	
42086	/m/0hr2978	
42087	/m/02wvqhb	
42088	/m/051vqd3	
42089	/m/09fc83	
42090	/m/027hpnl	
42091	/m/0gz6q9	
42092	/m/0crfppj	
42093	/m/0kv640t	
42094	/m/03gr3w1	
42095	/m/0bwkz8h	
42096	/m/03csrm9	
42097	/m/0gh83fc	
42098	/m/06r6nf	
42099	/m/09gq04r	
42100	/m/0421ng	Academy Award for Best Supporting Actor,Academy Award for Best Supporting Actress,Golden Globe Award for Best Supporting Actress – Motion Picture,Independent Spirit Award for Best Screenplay,National Society of Film Critics Award for Best Supporting Actress,Independent Spirit Award for Best Supporting Male,Writers Guild of America Award for Best Original Screenplay,Academy Award for Best Supporting Actress,Academy Award for Best Costume Design,Screen Actors Guild Award for Outstanding Performance by a Male Actor in a Supporting Role,Screen Actors Guild Award for Outstanding Performance by a Female Actor in a Supporting Role,BAFTA Award for Best Original Screenplay,Academy Award for Best Writing, Original Screenplay,Academy Award for Best Director,Academy Award for Best Production Design,Independent Spirit Award for Best Supporting Female
42101	/m/026qgmr	Academy Award for Best International Feature Film,International Submission to the Academy Awards
42102	/m/0c3hq	Academy Award for Best Picture,Academy Award for Best Director,Academy Award for Best Actress,Academy Award for Best Production Design,Academy Award for Best Film Editing,Academy Award for Best Story
42103	/m/08vd2q	Academy Award for Best Writing, Original Screenplay,Academy Award for Best Director,Academy Award for Best Actress,Academy Award for Best Actor
42104	/m/02r3w0v	Academy Award for Best Supporting Actress,Academy Award for Best Cinematography,Academy Award for Best Production Design,Academy Award for Best Original Score
42105	/m/04_02s7	Academy Award for Best Documentary (Short Subject)
42106	/m/0b6fn_s	AACTA Award for Best Film,AACTA Award for Best Adapted Screenplay,AACTA Award for Best Actor in a Supporting Role,AACTA Award for Best Actress in a Leading Role,AACTA Award for Best Direction,AACTA Award for Best Editing,AACTA Award for Best Original Music Score,AACTA Award for Best Sound
42107	/m/0gmg84g	
42108	/m/02vvspf	
42109	/m/0gmbvvm	
42110	/m/03c7sbq	
42111	/m/080g547	
42112	/m/04q0yr1	
42113	/m/04yc9qr	
42114	/m/07kg96x	
42115	/m/09nb_5	
42116	/m/0g9tv__	
42117	/m/07kgpww	
42118	/m/06zr1s4	
42119	/m/0kvfr1	
42120	/m/0j623z6	
42121	/m/017yj_	
42122	/m/06zxgx	
42123	/m/02r71r9	
42124	/m/03cg6zk	
42125	/m/05zykls	
42126	/m/0j28vzm	
42127	/m/05ztfbp	
42128	/m/07s7mn4	
42129	/m/0j9lgzh	
42130	/m/02rwj1y	
42131	/m/0cdz99	
42132	/m/0gj9b9p	
42133	/m/02w9nyj	
42134	/m/0c3xm9d	
42135	/m/0chvk5	
42136	/m/0g3r_8	
42137	/m/05t076j	
42138	/m/02vv_10	
42139	/m/05mw653	
42140	/m/07kb307	
42141	/m/02x3876	
42142	/m/0kv305	
42143	/m/0gjbtj_	
42144	/m/065xyvn	
42145	/m/0gs2yb	
42146	/m/0j44wyc	
42147	/m/04rdvr	
42148	/m/04nkql	
42149	/m/0hypqrn	
42150	/m/0gg97lw	
42151	/m/02qtwnh	
42152	/m/0cm82sx	
42153	/m/0j66xgq	
42154	/m/02rhgr_	
42155	/m/0c3_0bn	
42156	/m/09v7bvl	
42157	/m/0brs6b	
42158	/m/06425lw	
42159	/m/02z4kqy	
42160	/m/06z705q	
42161	/m/0blqdm	
42162	/m/05b2z2f	
42163	/m/03ql84c	
42164	/m/0fqmlfp	
42165	/m/0gmgsqd	
42166	/m/064125z	
42167	/m/03gsnps	
42168	/m/05zy0h6	
42169	/m/0kvc7c	
42170	/m/05b2y9b	
42171	/m/0jt4fp5	
42172	/m/02rbfkp	
42173	/m/0gmc_xr	
42174	/m/06zlq89	
42175	/m/0dn5y7	
42176	/m/04p5t2p	
42177	/m/05mykbl	
42178	/m/0b6kzn0	
42179	/m/06xpwt	
42180	/m/09v35zb	
42181	/m/06w3p8k	
42182	/m/0j9ks_4	
42183	/m/0hznlnb	
42184	/m/02882ty	
42185	/m/0bmhpld	
42186	/m/06ztbdg	
42187	/m/0j66xg9	
42188	/m/0f4nzb	
42189	/m/0gnlhs	
42190	/m/0278tzk	
42191	/m/04gj0_3	
42192	/m/02r8h0j	
42193	/m/02rzh9y	
42194	/m/073z_8	
42195	/m/094grt	
42196	/m/09gkwpn	
42197	/m/0hr797w	
42198	/m/0gg5yt9	
42199	/m/0gh7347	
42200	/m/04jfjzn	European Film Award for Best Actress
42201	/m/07nt11	Academy Award for Best International Feature Film,International Submission to the Academy Awards
42202	/m/079t7q	AACTA Award for Best Film,AACTA Award for Best Adapted Screenplay,AACTA Award for Best Actress in a Supporting Role,AACTA Award for Best Cinematography,AACTA Award for Best Actress in a Leading Role,AACTA Award for Best Direction,AACTA Award for Best Editing,AACTA Award for Best Production Design
42203	/m/026nsy6	Filmfare Award for Best Performance in a Negative Role,Filmfare Award for Best Supporting Actor
42204	/m/03_pqq	Academy Award for Best Writing, Adapted Screenplay
42205	/m/09v2pvm	
42206	/m/0d7h72	
42207	/m/0j9kzz9	
42208	/m/0b76vj0	
42209	/m/02p_8tt	
42210	/m/05p50tn	
42211	/m/027tdtt	
42212	/m/0j26kpf	
42213	/m/027grlw	
42214	/m/0b3vkz_	
42215	/m/06zlsc	
42216	/m/0bh85dv	
42217	/m/06w4m0x	
42218	/m/0275jz3	
42219	/m/08669	
42220	/m/054k8z	
42221	/m/0jt2_2r	
42222	/m/0bs44j	
42223	/m/04mztdj	
42224	/m/09ps01	
42225	/m/0crtml4	
42226	/m/02z5y6_	
42227	/m/03cxky	
42228	/m/027f6x0	
42229	/m/0j8d_ty	
42230	/m/0dvrb_	
42231	/m/07s3hsc	
42232	/m/0gkx9l1	
42233	/m/02pr2td	
42234	/m/0j9k6hh	
42235	/m/0dgnlbx	
42236	/m/0cjx6q	
42237	/m/0gg7tzm	
42238	/m/09v5hl1	
42239	/m/0hnf0b8	
42240	/m/0bwhrk5	
42241	/m/0h3d34	
42242	/m/02q_b44	
42243	/m/026yk2c	
42244	/m/0bpk1g	
42245	/m/06zrftv	
42246	/m/0c02f2z	
42247	/m/02wb0td	
42248	/m/06w7s5c	
42249	/m/0f14tc	
42250	/m/0ccp4f	
42251	/m/0jkvqcl	
42252	/m/0kv30z	
42253	/m/0ch1c49	
42254	/m/04m_mfl	
42255	/m/02vxmqn	
42256	/m/09v0rwy	
42257	/m/04mx4jl	
42258	/m/0kv30l	
42259	/m/05mvqxl	
42260	/m/02qf_t4	
42261	/m/0g9sn45	
42262	/m/0kv96r	
42263	/m/0gx2swv	
42264	/m/09v76wr	
42265	/m/0gmgk7w	
42266	/m/03grct2	
42267	/m/027x6y4	
42268	/m/03mj47b	
42269	/m/01xrqsr	
42270	/m/0glqp7g	
42271	/m/04j2hdx	
42272	/m/02q71md	
42273	/m/05b4vp_	
42274	/m/0cxdjh	
42275	/m/02x3nkz	
42276	/m/0cs0bvx	
42277	/m/055bzh	
42278	/m/07kgfv6	
42279	/m/06_y6vl	
42280	/m/0jkzggh	
42281	/m/09v7tgj	
42282	/m/09s779	
42283	/m/0dd8rsd	
42284	/m/02m7tn	
42285	/m/03hg58j	
42286	/m/0gg7tz8	
42287	/m/03gzmdc	
42288	/m/080nzg5	
42289	/m/04f7jmd	
42290	/m/02p_yll	
42291	/m/0crf0sw	
42292	/m/05712lj	
42293	/m/0413613	
42294	/m/0gm12gx	
42295	/m/0j3cn_w	
42296	/m/04p7yxx	
42297	/m/02pmht5	
42298	/m/05c1nj2	
42299	/m/041361g	
42300	/m/09d38d	Academy Award for Best Actress,Academy Award for Best Actor,Academy Award for Best Original Musical Score,Academy Award for Best Costume Design, Color,Academy Award for Best Art Direction, Color
42301	/m/0j_40jr	Asianet Film Awards
42302	/m/0gj9czn	
42303	/m/0gj9cz_	
42304	/m/0b7xyj	
42305	/m/09v7npv	
42306	/m/0gk_fj8	
42307	/m/0j9n64q	
42308	/m/0crh6n4	
42309	/m/0b3w9mr	
42310	/m/04grv4	
42311	/m/0bxz3kg	
42312	/m/02pjmp9	
42313	/m/0ddct15	
42314	/m/0b7477s	
42315	/m/03c85qz	
42316	/m/026njbj	
42317	/m/06znjsx	
42318	/m/080l1mt	
42319	/m/0gh7_wd	
42320	/m/0gvr3by	
42321	/m/0gh820l	
42322	/m/03cw7xv	
42323	/m/09c8xy	
42324	/m/0bq8t0	
42325	/m/02x18th	
42326	/m/0127ps	
42327	/m/02q4q5p	
42328	/m/05p35nj	
42329	/m/05h2y9s	
42330	/m/0h6n04z	
42331	/m/0hn8vmm	
42332	/m/0b6dspt	
42333	/m/07rm73	
42334	/m/09l05g	
42335	/m/03hkw0s	
42336	/m/03cysp3	
42337	/m/03cvzdx	
42338	/m/05mwfj4	
42339	/m/09xytj	
42340	/m/0fz69v	
42341	/m/027l0f_	
42342	/m/06_y9r6	
42343	/m/05h2vk7	
42344	/m/05zy694	
42345	/m/05sxh_l	
42346	/m/02nwz8	
42347	/m/0b77w6n	
42348	/m/0bq8tr	
42349	/m/0ds01qr	
42350	/m/05h4dnv	
42351	/m/0640h0c	
42352	/m/027n55c	
42353	/m/080jbxh	
42354	/m/02qlj2x	
42355	/m/0h_c890	
42356	/m/0gh6k5m	
42357	/m/0b6drrq	
42358	/m/03yktl6	
42359	/m/0g9ybw2	
42360	/m/0gh7_w1	
42361	/m/05mryq7	
42362	/m/0cnz15	
42363	/m/0cn_9dh	
42364	/m/09ry407	
42365	/m/06161j	
42366	/m/07fg13	
42367	/m/02prtd3	
42368	/m/04lffxx	
42369	/m/02vtwyn	
42370	/m/0hgnndd	
42371	/m/0crch_3	
42372	/m/0ddf207	
42373	/m/0bbtx54	
42374	/m/06zpdm3	
42375	/m/076ygzt	
42376	/m/0fbjkn	
42377	/m/03cch5v	
42378	/m/03d5mwt	
42379	/m/0cc74xq	
42380	/m/02rsf6_	
42381	/m/06_y9rq	
42382	/m/0fn00d	
42383	/m/02zm2m	
42384	/m/0gj8x0z	
42385	/m/079vq8	
42386	/m/0ggrjb	
42387	/m/05f8ktr	
42388	/m/02pmbv7	
42389	/m/0gffvvl	
42390	/m/027n55q	
42391	/m/0cv8fbn	
42392	/m/0b6j9m0	
42393	/m/0cqbfc	
42394	/m/0ct4fc	
42395	/m/04n5db3	
42396	/m/02vp4zs	
42397	/m/06zq4nc	
42398	/m/03np358	
42399	/m/06_y50_	
42400	/m/027s39y	Nebula Award for Best Script,Golden Globe Award for Best Animated Feature Film,Broadcast Film Critics Association Award for Best Film,National Society of Film Critics Award for Best Film,Satellite Award for Best Animated or Mixed Media Feature,Satellite Award for Best Sound,Academy Award for Best Writing, Original Screenplay,Academy Award for Best Sound Editing,Academy Award for Best Original Score,BAFTA Award for Best Original Music,Academy Award for Best Sound,Critics' Choice Movie Award for Best Animated Feature,Academy Award for Best Animated Feature,BAFTA Award for Best Animated Film,BAFTA Award for Best Sound,Hugo Award for Best Dramatic Presentation, Long Form,Satellite Award for Best Original Score
42401	/m/0585sw	Academy Award for Best Documentary (Short Subject)
42402	/m/01sy99	Academy Award for Best Film Editing,Academy Award for Best Sound,Academy Award for Best Supporting Actor,Academy Award for Best Sound Editing
42403	/m/07xsfd	Academy Award for Best Visual Effects
42404	/m/03d8rcj	Academy Award for Best Production Design
42405	/m/05mzykq	AACTA Award for Best Film,AACTA Award for Best Editing,AACTA Award for Best Original Screenplay
42406	/m/05c4k4m	AACTA Award for Best Film,AACTA Award for Best Adapted Screenplay,AACTA Award for Best Actress in a Supporting Role,AACTA Award for Best Actor in a Leading Role,AACTA Award for Best Actress in a Leading Role,AACTA Award for Best Direction,AACTA Award for Best Original Music Score
42407	/m/0bh7dwx	International Submission to the Academy Awards
42408	/m/06n1q3	
42409	/m/04gp88v	
42410	/m/04j1mzz	
42411	/m/0hnb__g	
42412	/m/02rgtkz	
42413	/m/05f31_y	
42414	/m/0bv6qnt	
42415	/m/05p64q6	
42416	/m/0kv6rq	
42417	/m/0h567pg	
42418	/m/0dvnqk	
42419	/m/06zq889	
42420	/m/02r7_yx	
42421	/m/069scl	
42422	/m/0283wnx	
42423	/m/0bxz8v6	
42424	/m/0gx_f14	
42425	/m/0d8kpx	
42426	/m/0296hn	
42427	/m/026yy3n	
42428	/m/026tg14	
42429	/m/0bxgy8z	
42430	/m/0j62mt1	
42431	/m/0bxjwz	
42432	/m/02r3xq	
42433	/m/0gs88n	
42434	/m/06_y50j	
42435	/m/09sc0xg	
42436	/m/0g40q83	
42437	/m/0kv84c	
42438	/m/028860f	
42439	/m/0j26w4q	
42440	/m/080kr5w	
42441	/m/02qpps1	
42442	/m/03d7xtt	
42443	/m/0b3nrz	
42444	/m/03c6bq	
42445	/m/09c557	
42446	/m/04yff0_	
42447	/m/06_y500	
42448	/m/0bm9mp9	
42449	/m/06_y8pk	
42450	/m/047t9vs	
42451	/m/06bx4h	
42452	/m/0ds69d0	
42453	/m/0d012q	
42454	/m/0389gk	
42455	/m/03d4h04	
42456	/m/09gbryy	
42457	/m/0bv_bq8	
42458	/m/0g58njw	
42459	/m/02vqjv0	
42460	/m/0kv6k5	
42461	/m/045qtt	
42462	/m/04gtkp1	
42463	/m/0db5rm	
42464	/m/082f70	
42465	/m/0fq2_8h	
42466	/m/0gps_q	
42467	/m/06_y8p4	
42468	/m/0gjc0tf	
42469	/m/02r1qry	
42470	/m/02w5whw	
42471	/m/0d012c	
42472	/m/0j9ns7m	
42473	/m/02rf4yn	
42474	/m/0g3c_m	
42475	/m/0h7r1h6	
42476	/m/0b7ydt	
42477	/m/02rgkfq	
42478	/m/027bznf	
42479	/m/0dnv98	
42480	/m/04q6lbm	
42481	/m/0cr7n8	
42482	/m/06zq3rl	
42483	/m/0h665kc	
42484	/m/025w85d	
42485	/m/02w6zzc	
42486	/m/026q1hk	
42487	/m/0jkyzgk	
42488	/m/0j459hb	
42489	/m/080b9zq	
42490	/m/07lhgj	
42491	/m/094ftr	
42492	/m/0dc33p	
42493	/m/0ch5t2m	
42494	/m/0bxyxd0	
42495	/m/0k54q	
42496	/m/0cc6b85	
42497	/m/0bs6w63	
42498	/m/03h02gf	
42499	/m/0b3wxm	
42500	/m/05znxx	Academy Award for Best Picture,Academy Award for Best Supporting Actor,Academy Award for Best Cinematography,Academy Award for Best Film Editing,Academy Award for Best Sound Editing,Academy Award for Best Original Score,Academy Award for Best Sound
42501	/m/01_0f7	Jameson People's Choice Award for Best Actor
42502	/m/02w4by3	Directors Guild of America Award for Outstanding Directing – Children's Programs,TCA Award for Outstanding Achievement in Youth Programming
42503	/m/029039	Academy Award for Best Makeup and Hairstyling
42504	/m/0g7xmq	Academy Award for Best Cinematography, Black-and-White
42505	/m/0bmdgsm	Academy Award for Best Costume Design
42506	/m/0640nd9	International Submission to the Academy Awards
42507	/m/051w0sk	Academy Award for Best Documentary (Short Subject)
42508	/m/0dgsrsl	International Submission to the Academy Awards
42509	/m/07rdtw	
42510	/m/0517bs	
42511	/m/0h3lv_9	
42512	/m/08zdy_	
42513	/m/033dpb	
42514	/m/0g9xtdl	
42515	/m/0cmf1t5	
42516	/m/03d7p0	
42517	/m/0gg743q	
42518	/m/0hr256b	
42519	/m/02rwbbx	
42520	/m/08ck02	
42521	/m/0j64qb_	
42522	/m/01g3gq	
42523	/m/0h1htvm	
42524	/m/04y7_24	
42525	/m/0j669mt	
42526	/m/04jcf1c	
42527	/m/080c6x7	
42528	/m/027k0dm	
42529	/m/0bs8rln	
42530	/m/0b6fxxy	
42531	/m/049jnr	
42532	/m/076wp4r	
42533	/m/0hnfb_h	
42534	/m/04f1_k9	
42535	/m/051wkxh	
42536	/m/05plj	
42537	/m/02rm_98	
42538	/m/044_yl	
42539	/m/04gl70v	
42540	/m/0k9564c	
42541	/m/05mrjvs	
42542	/m/0gkrdfy	
42543	/m/0d8vt_	
42544	/m/0fvbd5	
42545	/m/0bmd6nh	
42546	/m/0b7k8g8	
42547	/m/08phbq	
42548	/m/0dr681	
42549	/m/0g97q1	
42550	/m/02pyzpt	
42551	/m/051wvc0	
42552	/m/0268z2d	
42553	/m/0h1h87r	
42554	/m/0gysflj	
